complex,adjustment,param_value,time,ATP
Complex IV,0.15,4.8843e-06,2.10356799785538e-05,4.47736128350055e-05
Complex IV,0.15,4.8843e-06,2.10363573352015e-05,4.47515958859239e-05
Complex IV,0.15,4.8843e-06,2.10370346918493e-05,4.4729593863712e-05
Complex IV,0.15,4.8843e-06,2.1037712048497e-05,4.47076067582391e-05
Complex IV,0.15,4.8843e-06,2.10379152554913e-05,4.46417348025239e-05
Complex IV,0.15,4.8843e-06,2.10381184624857e-05,4.45759967274831e-05
Complex IV,0.15,4.8843e-06,2.103832166948e-05,4.45103922688712e-05
Complex IV,0.15,4.8843e-06,2.10383826315783e-05,4.44449211548256e-05
Complex IV,0.15,4.8843e-06,2.10384435936766e-05,4.37974471224085e-05
Complex IV,0.15,4.8843e-06,2.10385045557749e-05,4.31630034981312e-05
Complex IV,0.15,4.8843e-06,2.10385655178732e-05,4.25413403567154e-05
Complex IV,0.15,4.8843e-06,2.10385838065027e-05,4.19322005858792e-05
Complex IV,0.15,4.8843e-06,2.10386020951322e-05,4.01765166626205e-05
Complex IV,0.15,4.8843e-06,2.10386203837616e-05,3.85247088567043e-05
Complex IV,0.15,4.8843e-06,2.10386258703505e-05,3.69708170700046e-05
Complex IV,0.15,4.8843e-06,2.10386313569393e-05,3.55090310464e-05
Complex IV,0.15,4.8843e-06,2.10386368435282e-05,3.3967323809211e-05
Complex IV,0.15,4.8843e-06,2.1038642330117e-05,3.25280238108131e-05
Complex IV,0.15,4.8843e-06,2.10386439760937e-05,3.11843447107134e-05
Complex IV,0.15,4.8843e-06,2.10386444698867e-05,2.99299261548368e-05
Complex IV,0.15,4.8843e-06,2.10386449636797e-05,2.95215815139646e-05
Complex IV,0.15,4.8843e-06,2.10386454574727e-05,2.91226483491857e-05
Complex IV,0.15,4.8843e-06,2.10386459512657e-05,2.87329326747916e-05
Complex IV,0.15,4.8843e-06,2.10386460994036e-05,2.83522377569924e-05
Complex IV,0.15,4.8843e-06,2.10386462475415e-05,2.80457245891094e-05
Complex IV,0.2,6.5124e-06,0,0
Complex IV,0.2,6.5124e-06,9.88731394267737e-08,1.3593344159552e-06
Complex IV,0.2,6.5124e-06,1.07771721975183e-07,2.710877394375e-06
Complex IV,0.2,6.5124e-06,1.16670304523593e-07,4.05450489871611e-06
Complex IV,0.2,6.5124e-06,1.25568887072003e-07,5.80408112149481e-06
Complex IV,0.2,6.5124e-06,1.3149690323794e-07,7.5402432990339e-06
Complex IV,0.2,6.5124e-06,1.37424919403877e-07,9.26301700733359e-06
Complex IV,0.2,6.5124e-06,1.4131184104122e-07,2.33159502196602e-05
Complex IV,0.2,6.5124e-06,1.45198762678563e-07,3.64861213710405e-05
Complex IV,0.2,6.5124e-06,1.49085684315906e-07,4.8806678867647e-05
Complex IV,0.2,6.5124e-06,1.50743385006969e-07,7.25478418262981e-05
Complex IV,0.2,6.5124e-06,1.52401085698032e-07,7.90538041469561e-05
Complex IV,0.2,6.5124e-06,1.54058786389096e-07,8.52849750345016e-05
Complex IV,0.2,6.5124e-06,1.55716487080159e-07,9.12455918231101e-05
Complex IV,0.2,6.5124e-06,1.62714477828822e-07,9.69438406070324e-05
Complex IV,0.2,6.5124e-06,1.69712468577485e-07,0.000130184654737766
Complex IV,0.2,6.5124e-06,1.76710459326149e-07,0.000154097601291533
Complex IV,0.2,6.5124e-06,1.99135547896264e-07,0.000170755862320276
Complex IV,0.2,6.5124e-06,2.21560636466379e-07,0.000181888857239038
Complex IV,0.2,6.5124e-06,2.43985725036494e-07,0.000190960348474513
Complex IV,0.2,6.5124e-06,2.66410813606609e-07,0.000193680725320346
Complex IV,0.2,6.5124e-06,3.12647403776984e-07,0.000192437617709948
Complex IV,0.2,6.5124e-06,3.58883993947359e-07,0.000188694735715527
Complex IV,0.2,6.5124e-06,4.05120584117734e-07,0.000183382323566808
Complex IV,0.2,6.5124e-06,4.51357174288109e-07,0.000171981619250364
Complex IV,0.2,6.5124e-06,4.97593764458484e-07,0.000159795022146771
Complex IV,0.2,6.5124e-06,5.64618398960261e-07,0.000147854197056118
Complex IV,0.2,6.5124e-06,6.31643033462038e-07,0.000136517829133837
Complex IV,0.2,6.5124e-06,6.98667667963816e-07,0.000125908815542326
Complex IV,0.2,6.5124e-06,7.65692302465593e-07,0.000112319356251548
Complex IV,0.2,6.5124e-06,8.3271693696737e-07,0.000108555754414286
Complex IV,0.2,6.5124e-06,9.02080602259131e-07,0.000104926775671737
Complex IV,0.2,6.5124e-06,9.71444267550891e-07,0.000101429151038965
Complex IV,0.2,6.5124e-06,1.04080793284265e-06,9.80602563896479e-05
Complex IV,0.2,6.5124e-06,1.11017159813441e-06,9.48166634968223e-05
Complex IV,0.2,6.5124e-06,1.17953526342617e-06,9.13744437894184e-05
Complex IV,0.2,6.5124e-06,1.29275055143368e-06,8.80744094130012e-05
Complex IV,0.2,6.5124e-06,1.40596583944119e-06,8.49110017836303e-05
Complex IV,0.2,6.5124e-06,1.5191811274487e-06,8.18788543366015e-05
Complex IV,0.2,6.5124e-06,1.63239641545621e-06,7.89727557173128e-05
Complex IV,0.2,6.5124e-06,1.74561170346373e-06,7.57299707364169e-05
Complex IV,0.2,6.5124e-06,1.99146385372603e-06,7.47881530127523e-05
Complex IV,0.2,6.5124e-06,2.23731600398833e-06,7.38602892845766e-05
Complex IV,0.2,6.5124e-06,2.48316815425064e-06,7.29461762424143e-05
Complex IV,0.2,6.5124e-06,2.72902030451294e-06,7.20456120065806e-05
Complex IV,0.2,6.5124e-06,2.97487245477525e-06,7.11583978466894e-05
Complex IV,0.2,6.5124e-06,3.47955056656131e-06,6.96022340528205e-05
Complex IV,0.2,6.5124e-06,3.98422867834737e-06,6.80871325034035e-05
Complex IV,0.2,6.5124e-06,4.48890679013343e-06,6.66120484962539e-05
Complex IV,0.2,6.5124e-06,4.99358490191949e-06,6.51759351852428e-05
Complex IV,0.2,6.5124e-06,5.49826301370555e-06,6.28344264438411e-05
Complex IV,0.2,6.5124e-06,6.82678126756533e-06,6.05965070744779e-05
Complex IV,0.2,6.5124e-06,8.15529952142512e-06,5.84576776337391e-05
Complex IV,0.2,6.5124e-06,9.48381777528491e-06,5.64135536373443e-05
Complex IV,0.2,6.5124e-06,1.08123360291447e-05,5.42857095211823e-05
Complex IV,0.2,6.5124e-06,1.21408542830045e-05,5.22604842013569e-05
Complex IV,0.2,6.5124e-06,1.61119667558821e-05,5.03329427319398e-05
Complex IV,0.2,6.5124e-06,1.73033004977454e-05,4.84983730189466e-05
Complex IV,0.2,6.5124e-06,1.84946342396087e-05,4.60812736119015e-05
Complex IV,0.2,6.5124e-06,1.9685967981472e-05,4.38259668843885e-05
Complex IV,0.2,6.5124e-06,2.0043368104031e-05,4.17213400090467e-05
Complex IV,0.2,6.5124e-06,2.040076822659e-05,3.97571850204884e-05
Complex IV,0.2,6.5124e-06,2.06795158182553e-05,3.91938706806013e-05
Complex IV,0.2,6.5124e-06,2.07631400957549e-05,3.86421222072619e-05
Complex IV,0.2,6.5124e-06,2.08467643732544e-05,3.81017003672232e-05
Complex IV,0.2,6.5124e-06,2.0930388650754e-05,3.75723669476548e-05
Complex IV,0.2,6.5124e-06,2.09554759340039e-05,3.70538918391782e-05
Complex IV,0.2,6.5124e-06,2.09805632172538e-05,3.6733732808943e-05
Complex IV,0.2,6.5124e-06,2.10056505005037e-05,3.66384954566079e-05
Complex IV,0.2,6.5124e-06,2.10131766854786e-05,3.65436281818704e-05
Complex IV,0.2,6.5124e-06,2.10207028704536e-05,3.64491302814276e-05
Complex IV,0.2,6.5124e-06,2.10282290554286e-05,3.63550006236687e-05
Complex IV,0.2,6.5124e-06,2.1030486910921e-05,3.60748019299667e-05
Complex IV,0.2,6.5124e-06,2.10327447664135e-05,3.57978660595838e-05
Complex IV,0.2,6.5124e-06,2.1035002621906e-05,3.55241561614773e-05
Complex IV,0.2,6.5124e-06,2.10356799785538e-05,3.5253634616399e-05
Complex IV,0.2,6.5124e-06,2.10363573352015e-05,3.44606938063631e-05
Complex IV,0.2,6.5124e-06,2.10370346918493e-05,3.36951228362427e-05
Complex IV,0.2,6.5124e-06,2.1037712048497e-05,3.29560049596592e-05
Complex IV,0.2,6.5124e-06,2.10379152554913e-05,3.22424251488348e-05
Complex IV,0.2,6.5124e-06,2.10381184624857e-05,3.07910430867773e-05
Complex IV,0.2,6.5124e-06,2.103832166948e-05,2.94451693714753e-05
Complex IV,0.2,6.5124e-06,2.10383826315783e-05,2.81973030520535e-05
Complex IV,0.2,6.5124e-06,2.10384435936766e-05,2.7040293676252e-05
Complex IV,0.2,6.5124e-06,2.10385045557749e-05,2.70394499307799e-05
Complex IV,0.2,6.5124e-06,2.10385655178732e-05,2.70386059628173e-05
Complex IV,0.2,6.5124e-06,2.10385838065027e-05,2.70377619618599e-05
Complex IV,0.2,6.5124e-06,2.10386020951322e-05,2.70369179956513e-05
Complex IV,0.2,6.5124e-06,2.10386203837616e-05,2.70361584684691e-05
Complex IV,0.2,6.5124e-06,2.10386258703505e-05,2.70353989823785e-05
Complex IV,0.2,6.5124e-06,2.10386313569393e-05,2.70346395362336e-05
Complex IV,0.2,6.5124e-06,2.10386368435282e-05,2.70338801294351e-05
Complex IV,0.2,6.5124e-06,2.1038642330117e-05,2.70336750963201e-05
Complex IV,0.2,6.5124e-06,2.10386439760937e-05,2.70336135869398e-05
Complex IV,0.2,6.5124e-06,2.10386444698867e-05,2.70335520778156e-05
Complex IV,0.2,6.5124e-06,2.10386449636797e-05,2.70334905689482e-05
Complex IV,0.2,6.5124e-06,2.10386454574727e-05,2.70334290603377e-05
Complex IV,0.2,6.5124e-06,2.10386459512657e-05,2.70333737028077e-05
Complex IV,0.2,6.5124e-06,2.10386460994036e-05,2.70333183454857e-05
Complex IV,0.2,6.5124e-06,2.10386462475415e-05,2.70333017383297e-05
Complex IV,0.25,8.1405e-06,0,0
Complex IV,0.25,8.1405e-06,9.88731394267737e-08,1.3593344159552e-06
Complex IV,0.25,8.1405e-06,1.07771721975183e-07,2.710877394375e-06
Complex IV,0.25,8.1405e-06,1.16670304523593e-07,4.05450489871611e-06
Complex IV,0.25,8.1405e-06,1.25568887072003e-07,5.73365267257383e-06
Complex IV,0.25,8.1405e-06,1.3149690323794e-07,7.40043554871609e-06
Complex IV,0.25,8.1405e-06,1.37424919403877e-07,9.05488198833936e-06
Complex IV,0.25,8.1405e-06,1.4131184104122e-07,2.31167633058421e-05
Complex IV,0.25,8.1405e-06,1.45198762678563e-07,3.62957840111497e-05
Complex IV,0.25,8.1405e-06,1.49085684315906e-07,4.86249877628046e-05
Complex IV,0.25,8.1405e-06,1.50743385006969e-07,7.12083862121627e-05
Complex IV,0.25,8.1405e-06,1.52401085698032e-07,9.10047197292783e-05
Complex IV,0.25,8.1405e-06,1.54058786389096e-07,0.000108215157602
Complex IV,0.25,8.1405e-06,1.55716487080159e-07,0.000123097474779002
Complex IV,0.25,8.1405e-06,1.62714477828822e-07,0.000148563471657962
Complex IV,0.25,8.1405e-06,1.69712468577485e-07,0.00016662622904436
Complex IV,0.25,8.1405e-06,1.76710459326149e-07,0.000178963556513008
Complex IV,0.25,8.1405e-06,1.99135547896264e-07,0.00018693186893868
Complex IV,0.25,8.1405e-06,2.21560636466379e-07,0.000192852182341773
Complex IV,0.25,8.1405e-06,2.43985725036494e-07,0.000193566595542101
Complex IV,0.25,8.1405e-06,2.66410813606609e-07,0.000191050703873704
Complex IV,0.25,8.1405e-06,3.12647403776984e-07,0.000186519017461853
Complex IV,0.25,8.1405e-06,3.58883993947359e-07,0.000180744736512163
Complex IV,0.25,8.1405e-06,4.05120584117734e-07,0.000168418080612391
Complex IV,0.25,8.1405e-06,4.51357174288109e-07,0.000155633653529257
Complex IV,0.25,8.1405e-06,4.97593764458484e-07,0.000143324320823316
Complex IV,0.25,8.1405e-06,5.64618398960261e-07,0.000131773332800653
Complex IV,0.25,8.1405e-06,6.31643033462038e-07,0.000121054979868593
Complex IV,0.25,8.1405e-06,6.98667667963816e-07,0.000107777491045971
Complex IV,0.25,8.1405e-06,7.65692302465593e-07,9.60634282311981e-05
Complex IV,0.25,8.1405e-06,8.3271693696737e-07,8.5778024301266e-05
Complex IV,0.25,8.1405e-06,9.02080602259131e-07,7.67515058075767e-05
Complex IV,0.25,8.1405e-06,9.71444267550891e-07,6.88274517544557e-05
Complex IV,0.25,8.1405e-06,1.04080793284265e-06,6.56793344983859e-05
Complex IV,0.25,8.1405e-06,1.11017159813441e-06,6.2706481351138e-05
Complex IV,0.25,8.1405e-06,1.17953526342617e-06,5.9899560428793e-05
Complex IV,0.25,8.1405e-06,1.29275055143368e-06,5.72491691986064e-05
Complex IV,0.25,8.1405e-06,1.40596583944119e-06,5.47463912777112e-05
Complex IV,0.25,8.1405e-06,1.5191811274487e-06,4.93965125506221e-05
Complex IV,0.25,8.1405e-06,1.63239641545621e-06,4.4718509721422e-05
Complex IV,0.25,8.1405e-06,1.74561170346373e-06,4.06307657566018e-05
Complex IV,0.25,8.1405e-06,1.99146385372603e-06,3.95122685868626e-05
Complex IV,0.25,8.1405e-06,2.23731600398833e-06,3.94137787870228e-05
Complex IV,0.25,8.1405e-06,2.48316815425064e-06,3.93156142149337e-05
Complex IV,0.25,8.1405e-06,2.72902030451294e-06,3.92177954081693e-05
Complex IV,0.25,8.1405e-06,2.97487245477525e-06,3.91203290890645e-05
Complex IV,0.25,8.1405e-06,3.47955056656131e-06,3.88300390203491e-05
Complex IV,0.25,8.1405e-06,3.98422867834737e-06,3.8542889759045e-05
Complex IV,0.25,8.1405e-06,4.48890679013343e-06,3.8258848840129e-05
Complex IV,0.25,8.1405e-06,4.99358490191949e-06,3.79778825093571e-05
Complex IV,0.25,8.1405e-06,5.49826301370555e-06,3.53259623769068e-05
Complex IV,0.25,8.1405e-06,6.82678126756533e-06,3.29466934151359e-05
Complex IV,0.25,8.1405e-06,8.15529952142512e-06,3.08134251333981e-05
Complex IV,0.25,8.1405e-06,9.48381777528491e-06,2.89007726055886e-05
Complex IV,0.25,8.1405e-06,1.08123360291447e-05,2.84676137082534e-05
Complex IV,0.25,8.1405e-06,1.21408542830045e-05,2.80461509257663e-05
Complex IV,0.25,8.1405e-06,1.61119667558821e-05,2.76358125610228e-05
Complex IV,0.25,8.1405e-06,1.73033004977454e-05,2.72361569345144e-05
Complex IV,0.25,8.1405e-06,1.84946342396087e-05,2.6846882980256e-05
Complex IV,0.25,8.1405e-06,1.9685967981472e-05,2.6777967847932e-05
Complex IV,0.25,8.1405e-06,2.0043368104031e-05,2.67093756351005e-05
Complex IV,0.25,8.1405e-06,2.040076822659e-05,2.66411071859231e-05
Complex IV,0.25,8.1405e-06,2.06795158182553e-05,2.65731619206811e-05
Complex IV,0.25,8.1405e-06,2.07631400957549e-05,2.65122864898653e-05
Complex IV,0.25,8.1405e-06,2.08467643732544e-05,2.64516707028511e-05
Complex IV,0.25,8.1405e-06,2.0930388650754e-05,2.63913134377265e-05
Complex IV,0.25,8.1405e-06,2.09554759340039e-05,2.63312135855228e-05
Complex IV,0.25,8.1405e-06,2.09805632172538e-05,2.57439854071454e-05
Complex IV,0.25,8.1405e-06,2.10056505005037e-05,2.55726979529894e-05
Complex IV,0.25,8.1405e-06,2.10131766854786e-05,2.54552629884229e-05
Complex IV,0.25,8.1405e-06,2.10207028704536e-05,2.53827796637327e-05
Complex IV,0.25,8.1405e-06,2.10282290554286e-05,2.53106953821923e-05
Complex IV,0.25,8.1405e-06,2.1030486910921e-05,2.52916269052573e-05
Complex IV,0.25,8.1405e-06,2.10327447664135e-05,2.52725863559848e-05
Complex IV,0.25,8.1405e-06,2.1035002621906e-05,2.52535737038067e-05
Complex IV,0.25,8.1405e-06,2.10356799785538e-05,2.52345889131269e-05
Complex IV,0.25,8.1405e-06,2.10363573352015e-05,2.52248592522882e-05
Complex IV,0.25,8.1405e-06,2.10370346918493e-05,2.52219414817504e-05
Complex IV,0.25,8.1405e-06,2.1037712048497e-05,2.52210662534315e-05
Complex IV,0.25,8.1405e-06,2.10379152554913e-05,2.52208036942544e-05
Complex IV,0.25,8.1405e-06,2.10381184624857e-05,2.52205411410344e-05
Complex IV,0.25,8.1405e-06,2.103832166948e-05,2.52204623757525e-05
Complex IV,0.25,8.1405e-06,2.10383826315783e-05,2.52203836109827e-05
Complex IV,0.25,8.1405e-06,2.10384435936766e-05,2.52203048466979e-05
Complex IV,0.25,8.1405e-06,2.10385045557749e-05,2.52202839618977e-05
Complex IV,0.25,8.1405e-06,2.10385655178732e-05,2.52202630771337e-05
Complex IV,0.25,8.1405e-06,2.10385838065027e-05,2.52202421924038e-05
Complex IV,0.25,8.1405e-06,2.10386020951322e-05,2.52202365535301e-05
Complex IV,0.25,8.1405e-06,2.10386203837616e-05,2.5220230914659e-05
Complex IV,0.25,8.1405e-06,2.10386258703505e-05,2.52202252757905e-05
Complex IV,0.25,8.1405e-06,2.10386313569393e-05,2.5220220200811e-05
Complex IV,0.25,8.1405e-06,2.10386368435282e-05,2.52202151258334e-05
Complex IV,0.25,8.1405e-06,2.1038642330117e-05,2.52202146690855e-05
Complex IV,0.25,8.1405e-06,2.10386439760937e-05,2.52202142123376e-05
Complex IV,0.25,8.1405e-06,2.10386444698867e-05,2.52202137555897e-05
Complex IV,0.25,8.1405e-06,2.10386449636797e-05,2.52202123853461e-05
Complex IV,0.25,8.1405e-06,2.10386454574727e-05,2.52202110151026e-05
Complex IV,0.25,8.1405e-06,2.10386459512657e-05,2.52202106040297e-05
Complex IV,0.25,8.1405e-06,2.10386460994036e-05,2.52202101929566e-05
Complex IV,0.25,8.1405e-06,2.10386462475415e-05,2.52202097818838e-05
Complex IV,0.3,9.7686e-06,0,0
Complex IV,0.3,9.7686e-06,9.88731394267737e-08,1.3593344159552e-06
Complex IV,0.3,9.7686e-06,1.07771721975183e-07,2.710877394375e-06
Complex IV,0.3,9.7686e-06,1.16670304523593e-07,4.05450489871611e-06
Complex IV,0.3,9.7686e-06,1.25568887072003e-07,5.60673852550714e-06
Complex IV,0.3,9.7686e-06,1.3149690323794e-07,7.1483898880513e-06
Complex IV,0.3,9.7686e-06,1.37424919403877e-07,8.67949246398238e-06
Complex IV,0.3,9.7686e-06,1.4131184104122e-07,2.27577328244015e-05
Complex IV,0.3,9.7686e-06,1.45198762678563e-07,3.59529060368296e-05
Complex IV,0.3,9.7686e-06,1.49085684315906e-07,4.82978687969022e-05
Complex IV,0.3,9.7686e-06,1.50743385006969e-07,6.95207640903607e-05
Complex IV,0.3,9.7686e-06,1.52401085698032e-07,8.82977482626282e-05
Complex IV,0.3,9.7686e-06,1.54058786389096e-07,0.000104782672025859
Complex IV,0.3,9.7686e-06,1.55716487080159e-07,0.000119185602936751
Complex IV,0.3,9.7686e-06,1.62714477828822e-07,0.000145906257829119
Complex IV,0.3,9.7686e-06,1.69712468577485e-07,0.000164882763230237
Complex IV,0.3,9.7686e-06,1.76710459326149e-07,0.000177873436342654
Complex IV,0.3,9.7686e-06,1.99135547896264e-07,0.000186302812408388
Complex IV,0.3,9.7686e-06,2.21560636466379e-07,0.000192700492869019
Complex IV,0.3,9.7686e-06,2.43985725036494e-07,0.000193583271644167
Complex IV,0.3,9.7686e-06,2.66410813606609e-07,0.000191073991535144
Complex IV,0.3,9.7686e-06,3.12647403776984e-07,0.000186464145976284
Complex IV,0.3,9.7686e-06,3.58883993947359e-07,0.000180569044975984
Complex IV,0.3,9.7686e-06,4.05120584117734e-07,0.00016823503161099
Complex IV,0.3,9.7686e-06,4.51357174288109e-07,0.000155459967157822
Complex IV,0.3,9.7686e-06,4.97593764458484e-07,0.000143164929869199
Complex IV,0.3,9.7686e-06,5.64618398960261e-07,0.000131629688349455
Complex IV,0.3,9.7686e-06,6.31643033462038e-07,0.000120927452241353
Complex IV,0.3,9.7686e-06,6.98667667963816e-07,0.000107640379709511
Complex IV,0.3,9.7686e-06,7.65692302465593e-07,9.59216061921086e-05
Complex IV,0.3,9.7686e-06,8.3271693696737e-07,8.56348711080982e-05
Complex IV,0.3,9.7686e-06,9.02080602259131e-07,7.66094836029602e-05
Complex IV,0.3,9.7686e-06,9.71444267550891e-07,7.41224085341629e-05
Complex IV,0.3,9.7686e-06,1.04080793284265e-06,7.17304682639924e-05
Complex IV,0.3,9.7686e-06,1.11017159813441e-06,6.94307871662722e-05
Complex IV,0.3,9.7686e-06,1.17953526342617e-06,6.72201409435439e-05
Complex IV,0.3,9.7686e-06,1.29275055143368e-06,6.72025891833344e-05
Complex IV,0.3,9.7686e-06,1.40596583944119e-06,6.71850428556539e-05
Complex IV,0.3,9.7686e-06,1.5191811274487e-06,6.71675020732288e-05
Complex IV,0.3,9.7686e-06,1.63239641545621e-06,6.71499668984639e-05
Complex IV,0.3,9.7686e-06,1.74561170346373e-06,6.71324373388961e-05
Complex IV,0.3,9.7686e-06,1.99146385372603e-06,6.7037866651789e-05
Complex IV,0.3,9.7686e-06,2.23731600398833e-06,6.69434590045159e-05
Complex IV,0.3,9.7686e-06,2.48316815425064e-06,6.68492140968268e-05
Complex IV,0.3,9.7686e-06,2.72902030451294e-06,6.6755131645309e-05
Complex IV,0.3,9.7686e-06,2.97487245477525e-06,6.607668452543e-05
Complex IV,0.3,9.7686e-06,3.47955056656131e-06,6.54065562373251e-05
Complex IV,0.3,9.7686e-06,3.98422867834737e-06,6.47447546637502e-05
Complex IV,0.3,9.7686e-06,4.48890679013343e-06,6.39335132307565e-05
Complex IV,0.3,9.7686e-06,4.99358490191949e-06,6.31347550134208e-05
Complex IV,0.3,9.7686e-06,5.49826301370555e-06,6.23483397688227e-05
Complex IV,0.3,9.7686e-06,6.82678126756533e-06,6.16052697408236e-05
Complex IV,0.3,9.7686e-06,8.15529952142512e-06,6.08732403092071e-05
Complex IV,0.3,9.7686e-06,9.48381777528491e-06,6.01520782318595e-05
Complex IV,0.3,9.7686e-06,1.08123360291447e-05,5.72003633391859e-05
Complex IV,0.3,9.7686e-06,1.21408542830045e-05,5.44272701661222e-05
Complex IV,0.3,9.7686e-06,1.61119667558821e-05,5.24591982971965e-05
Complex IV,0.3,9.7686e-06,1.73033004977454e-05,5.05837734256203e-05
Complex IV,0.3,9.7686e-06,1.84946342396087e-05,4.87960362768481e-05
Complex IV,0.3,9.7686e-06,1.9685967981472e-05,4.36883281749736e-05
Complex IV,0.3,9.7686e-06,2.0043368104031e-05,3.9272486013477e-05
Complex IV,0.3,9.7686e-06,2.040076822659e-05,3.80760425549476e-05
Complex IV,0.3,9.7686e-06,2.06795158182553e-05,3.69323434568952e-05
Complex IV,0.3,9.7686e-06,2.07631400957549e-05,3.58392129068113e-05
Complex IV,0.3,9.7686e-06,2.08467643732544e-05,3.4794535660225e-05
Complex IV,0.3,9.7686e-06,2.0930388650754e-05,3.4357316056113e-05
Complex IV,0.3,9.7686e-06,2.09554759340039e-05,3.39285805476823e-05
Complex IV,0.3,9.7686e-06,2.09805632172538e-05,3.35081696877075e-05
Complex IV,0.3,9.7686e-06,2.10056505005037e-05,3.30959274659232e-05
Complex IV,0.3,9.7686e-06,2.10131766854786e-05,3.20552713054258e-05
Complex IV,0.3,9.7686e-06,2.10207028704536e-05,3.17534776215435e-05
Complex IV,0.3,9.7686e-06,2.10282290554286e-05,3.14562890726526e-05
Complex IV,0.3,9.7686e-06,2.1030486910921e-05,3.11636362873707e-05
Complex IV,0.3,9.7686e-06,2.10327447664135e-05,3.08754526261931e-05
Complex IV,0.3,9.7686e-06,2.1035002621906e-05,3.06198551420201e-05
Complex IV,0.3,9.7686e-06,2.10356799785538e-05,3.03677744764512e-05
Complex IV,0.3,9.7686e-06,2.10363573352015e-05,3.01191621862034e-05
Complex IV,0.3,9.7686e-06,2.10370346918493e-05,2.98739706025969e-05
Complex IV,0.3,9.7686e-06,2.1037712048497e-05,2.91582818648937e-05
Complex IV,0.3,9.7686e-06,2.10379152554913e-05,2.84717103220453e-05
Complex IV,0.3,9.7686e-06,2.10381184624857e-05,2.78131068586292e-05
Complex IV,0.3,9.7686e-06,2.103832166948e-05,2.71813309831695e-05
Complex IV,0.3,9.7686e-06,2.10383826315783e-05,2.59496582897432e-05
Complex IV,0.3,9.7686e-06,2.10384435936766e-05,2.48197991165357e-05
Complex IV,0.3,9.7686e-06,2.10385045557749e-05,2.37835163752319e-05
Complex IV,0.3,9.7686e-06,2.10385655178732e-05,2.28330445966891e-05
Complex IV,0.3,9.7686e-06,2.10385838065027e-05,2.28113326787779e-05
Complex IV,0.3,9.7686e-06,2.10386020951322e-05,2.28048248297097e-05
Complex IV,0.3,9.7686e-06,2.10386203837616e-05,2.27983205409858e-05
Complex IV,0.3,9.7686e-06,2.10386258703505e-05,2.2797735338836e-05
Complex IV,0.3,9.7686e-06,2.10386313569393e-05,2.27977195389278e-05
Complex IV,0.3,9.7686e-06,2.10386368435282e-05,2.27977037390559e-05
Complex IV,0.3,9.7686e-06,2.1038642330117e-05,2.27976879392119e-05
Complex IV,0.3,9.7686e-06,2.10386439760937e-05,2.27976831992638e-05
Complex IV,0.3,9.7686e-06,2.10386444698867e-05,2.27976784593176e-05
Complex IV,0.3,9.7686e-06,2.10386449636797e-05,2.27976784477994e-05
Complex IV,0.3,9.7686e-06,2.10386454574727e-05,2.27976784362813e-05
Complex IV,0.3,9.7686e-06,2.10386459512657e-05,2.27976784247632e-05
Complex IV,0.3,9.7686e-06,2.10386460994036e-05,2.2797678413245e-05
Complex IV,0.3,9.7686e-06,2.10386462475415e-05,2.27976784117059e-05
Complex IV,0.35,1.13967e-05,0,0
Complex IV,0.35,1.13967e-05,9.88731394267737e-08,4.47923840651609e-06
Complex IV,0.35,1.13967e-05,1.07771721975183e-07,4.88072315417434e-06
Complex IV,0.35,1.13967e-05,1.16670304523593e-07,5.00103743868473e-06
Complex IV,0.35,1.13967e-05,1.25568887072003e-07,5.1212772645078e-06
Complex IV,0.35,1.13967e-05,1.3149690323794e-07,5.24145150706671e-06
Complex IV,0.35,1.13967e-05,1.37424919403877e-07,5.37576038313029e-06
Complex IV,0.35,1.13967e-05,1.4131184104122e-07,5.50999609574052e-06
Complex IV,0.35,1.13967e-05,1.45198762678563e-07,5.64415401851232e-06
Complex IV,0.35,1.13967e-05,1.49085684315906e-07,5.77823249179445e-06
Complex IV,0.35,1.13967e-05,1.50743385006969e-07,5.86567634153602e-06
Complex IV,0.35,1.13967e-05,1.52401085698032e-07,5.9530862502854e-06
Complex IV,0.35,1.13967e-05,1.54058786389096e-07,6.04046225023028e-06
Complex IV,0.35,1.13967e-05,1.55716487080159e-07,6.1278043394626e-06
Complex IV,0.35,1.13967e-05,1.62714477828822e-07,6.21511251674645e-06
Complex IV,0.35,1.13967e-05,1.69712468577485e-07,6.44654613537854e-06
Complex IV,0.35,1.13967e-05,1.76710459326149e-07,6.6777414113742e-06
Complex IV,0.35,1.13967e-05,1.99135547896264e-07,6.90869857265201e-06
Complex IV,0.35,1.13967e-05,2.21560636466379e-07,7.13941784924827e-06
Complex IV,0.35,1.13967e-05,2.43985725036494e-07,7.36989946355462e-06
Complex IV,0.35,1.13967e-05,2.66410813606609e-07,7.9677872501059e-06
Complex IV,0.35,1.13967e-05,3.12647403776984e-07,8.56407522798095e-06
Complex IV,0.35,1.13967e-05,3.58883993947359e-07,9.15876712229867e-06
Complex IV,0.35,1.13967e-05,4.05120584117734e-07,9.75186676765383e-06
Complex IV,0.35,1.13967e-05,4.51357174288109e-07,1.14137482080716e-05
Complex IV,0.35,1.13967e-05,4.97593764458484e-07,1.30631171187918e-05
Complex IV,0.35,1.13967e-05,5.64618398960261e-07,1.47000557034109e-05
Complex IV,0.35,1.13967e-05,6.31643033462038e-07,1.63246480609367e-05
Complex IV,0.35,1.13967e-05,6.98667667963816e-07,1.86752271599844e-05
