complex,adjustment,param_value,time,ATP
Complex V,0.4,60.372,1.49085684315906e-07,7.22291515754034e-06
Complex V,0.4,60.372,1.50743385006969e-07,2.05550403451e-05
Complex V,0.4,60.372,1.52401085698032e-07,3.31015663079785e-05
Complex V,0.4,60.372,1.54058786389096e-07,4.48890394586426e-05
Complex V,0.4,60.372,1.55716487080159e-07,5.00740207296436e-05
Complex V,0.4,60.372,1.62714477828822e-07,5.51412332824025e-05
Complex V,0.4,60.372,1.69712468577485e-07,6.00713561311418e-05
Complex V,0.4,60.372,1.76710459326149e-07,6.48598318139234e-05
Complex V,0.4,60.372,1.99135547896264e-07,9.20484813713299e-05
Complex V,0.4,60.372,2.21560636466379e-07,0.00011452020342116
Complex V,0.4,60.372,2.43985725036494e-07,0.000132946745124361
Complex V,0.4,60.372,2.66410813606609e-07,0.000147940708103147
Complex V,0.4,60.372,3.12647403776984e-07,0.000166020272558186
Complex V,0.4,60.372,3.58883993947359e-07,0.000178347916266201
Complex V,0.4,60.372,4.05120584117734e-07,0.000186333795361782
Complex V,0.4,60.372,4.51357174288109e-07,0.000191022606449283
Complex V,0.4,60.372,4.97593764458484e-07,0.00019319952814828
Complex V,0.4,60.372,5.64618398960261e-07,0.000191974544370302
Complex V,0.4,60.372,6.31643033462038e-07,0.000186220907809387
Complex V,0.4,60.372,6.98667667963816e-07,0.000178263758836335
Complex V,0.4,60.372,7.65692302465593e-07,0.00016930110710068
Complex V,0.4,60.372,8.3271693696737e-07,0.000159985046470034
Complex V,0.4,60.372,9.02080602259131e-07,0.000145552337964299
Complex V,0.4,60.372,9.71444267550891e-07,0.000132049652745854
Complex V,0.4,60.372,1.04080793284265e-06,0.000119748168330584
Complex V,0.4,60.372,1.11017159813441e-06,0.00010862452707001
Complex V,0.4,60.372,1.17953526342617e-06,9.85932807462968e-05
Complex V,0.4,60.372,1.29275055143368e-06,9.48537971014519e-05
Complex V,0.4,60.372,1.40596583944119e-06,9.12727103483534e-05
Complex V,0.4,60.372,1.5191811274487e-06,8.78455775730146e-05
Complex V,0.4,60.372,1.63239641545621e-06,8.45666572003205e-05
Complex V,0.4,60.372,1.74561170346373e-06,8.14296471078986e-05
Complex V,0.4,60.372,1.99146385372603e-06,7.30423244169991e-05
Complex V,0.4,60.372,2.23731600398833e-06,7.07296532685413e-05
Complex V,0.4,60.372,2.48316815425064e-06,6.85049185756873e-05
Complex V,0.4,60.372,2.72902030451294e-06,6.6364863743525e-05
Complex V,0.4,60.372,2.97487245477525e-06,6.43062671342744e-05
Complex V,0.4,60.372,3.47955056656131e-06,6.37040975924889e-05
Complex V,0.4,60.372,3.98422867834737e-06,6.31088968674144e-05
Complex V,0.4,60.372,4.48890679013343e-06,6.25205852220713e-05
Complex V,0.4,60.372,4.99358490191949e-06,6.19390830225929e-05
Complex V,0.4,60.372,5.49826301370555e-06,6.13643114624203e-05
Complex V,0.4,60.372,6.82678126756533e-06,6.12922027526453e-05
Complex V,0.4,60.372,8.15529952142512e-06,6.12857181679308e-05
Complex V,0.4,60.372,9.48381777528491e-06,6.12792344413117e-05
Complex V,0.4,60.372,1.08123360291447e-05,6.12727515725956e-05
Complex V,0.4,60.372,1.21408542830045e-05,6.12662695616364e-05
Complex V,0.4,60.372,1.61119667558821e-05,6.12597884083199e-05
Complex V,0.4,60.372,1.73033004977454e-05,6.12570754674941e-05
Complex V,0.4,60.372,1.84946342396087e-05,6.12543626769433e-05
Complex V,0.4,60.372,1.9685967981472e-05,6.12516500366599e-05
Complex V,0.4,60.372,2.0043368104031e-05,6.12489375466352e-05
Complex V,0.4,60.372,2.040076822659e-05,6.12462252068601e-05
Complex V,0.4,60.372,2.06795158182553e-05,6.12293074847888e-05
Complex V,0.4,60.372,2.07631400957549e-05,6.12123956079977e-05
Complex V,0.4,60.372,2.08467643732544e-05,6.1195489574558e-05
Complex V,0.4,60.372,2.0930388650754e-05,6.11785893824574e-05
Complex V,0.4,60.372,2.09554759340039e-05,6.1127923826349e-05
Complex V,0.4,60.372,2.09805632172538e-05,6.10773107685601e-05
Complex V,0.4,60.372,2.10056505005037e-05,6.10267501563874e-05
Complex V,0.4,60.372,2.10131766854786e-05,6.09762419355596e-05
Complex V,0.4,60.372,2.10207028704536e-05,6.04757594607681e-05
Complex V,0.4,60.372,2.10282290554286e-05,5.99803297270938e-05
Complex V,0.4,60.372,2.1030486910921e-05,5.94899791100118e-05
Complex V,0.4,60.372,2.10327447664135e-05,5.48407230581372e-05
Complex V,0.4,60.372,2.1035002621906e-05,5.06432501806693e-05
Complex V,0.4,60.372,2.10356799785538e-05,4.68588696530246e-05
Complex V,0.4,60.372,2.10363573352015e-05,4.34480976523616e-05
Complex V,0.4,60.372,2.10370346918493e-05,4.12724593223696e-05
Complex V,0.4,60.372,2.1037712048497e-05,4.1084429343858e-05
Complex V,0.4,60.372,2.10379152554913e-05,4.08976392385523e-05
Complex V,0.4,60.372,2.10381184624857e-05,4.07120654101396e-05
Complex V,0.4,60.372,2.103832166948e-05,4.0527694080714e-05
Complex V,0.4,60.372,2.10383826315783e-05,4.03445176004693e-05
Complex V,0.4,60.372,2.10384435936766e-05,3.85768825366299e-05
Complex V,0.4,60.372,2.10385045557749e-05,3.69206863732431e-05
Complex V,0.4,60.372,2.10385655178732e-05,3.53688937933937e-05
Complex V,0.4,60.372,2.10385838065027e-05,3.49226941067894e-05
Complex V,0.4,60.372,2.10386020951322e-05,3.44851271819706e-05
Complex V,0.4,60.372,2.10386203837616e-05,3.40560263007541e-05
Complex V,0.4,60.372,2.10386258703505e-05,3.36352256252825e-05
Complex V,0.4,60.372,2.10386313569393e-05,3.32225634641626e-05
Complex V,0.4,60.372,2.10386368435282e-05,3.29854607438902e-05
Complex V,0.4,60.372,2.1038642330117e-05,3.27510394792267e-05
Complex V,0.4,60.372,2.10386439760937e-05,3.25192726636342e-05
Complex V,0.4,60.372,2.10386444698867e-05,3.22901318102011e-05
Complex V,0.4,60.372,2.10386449636797e-05,3.02411802177572e-05
Complex V,0.4,60.372,2.10386454574727e-05,2.96527774123955e-05
Complex V,0.4,60.372,2.10386459512657e-05,2.90846008567703e-05
Complex V,0.4,60.372,2.10386460994036e-05,2.85351730054391e-05
Complex V,0.4,60.372,2.10386462475415e-05,2.79790135429203e-05
Complex V,0.45,67.9185,0,0
Complex V,0.45,67.9185,9.88731394267737e-08,4.09220016753508e-07
Complex V,0.45,67.9185,1.07771721975183e-07,8.17734400389018e-07
Complex V,0.45,67.9185,1.16670304523593e-07,1.22552937104602e-06
Complex V,0.45,67.9185,1.25568887072003e-07,1.81207000688213e-06
Complex V,0.45,67.9185,1.3149690323794e-07,2.39712717210121e-06
Complex V,0.45,67.9185,1.37424919403877e-07,2.98069473818985e-06
Complex V,0.45,67.9185,1.4131184104122e-07,4.4009950380044e-06
Complex V,0.45,67.9185,1.45198762678563e-07,5.81257887907455e-06
Complex V,0.45,67.9185,1.49085684315906e-07,7.21538663678313e-06
Complex V,0.45,67.9185,1.50743385006969e-07,2.05224961807185e-05
Complex V,0.45,67.9185,1.52401085698032e-07,3.30469977634948e-05
Complex V,0.45,67.9185,1.54058786389096e-07,4.48152573025418e-05
Complex V,0.45,67.9185,1.55716487080159e-07,4.97837607561244e-05
Complex V,0.45,67.9185,1.62714477828822e-07,5.46454255635385e-05
Complex V,0.45,67.9185,1.69712468577485e-07,5.93815140169833e-05
Complex V,0.45,67.9185,1.76710459326149e-07,6.39873930876382e-05
Complex V,0.45,67.9185,1.99135547896264e-07,9.0379041945221e-05
Complex V,0.45,67.9185,2.21560636466379e-07,0.00011235695592572
Complex V,0.45,67.9185,2.43985725036494e-07,0.000130527458538287
Complex V,0.45,67.9185,2.66410813606609e-07,0.000145446637587153
Complex V,0.45,67.9185,3.12647403776984e-07,0.000164217776398269
Complex V,0.45,67.9185,3.58883993947359e-07,0.000177214317188777
Complex V,0.45,67.9185,4.05120584117734e-07,0.000185754947072008
Complex V,0.45,67.9185,4.51357174288109e-07,0.000190892524707063
Complex V,0.45,67.9185,4.97593764458484e-07,0.000193853998228215
Complex V,0.45,67.9185,5.64618398960261e-07,0.000192387038244206
Complex V,0.45,67.9185,6.31643033462038e-07,0.000188271009893437
Complex V,0.45,67.9185,6.98667667963816e-07,0.000182572830229223
Complex V,0.45,67.9185,7.65692302465593e-07,0.000175956854638312
Complex V,0.45,67.9185,8.3271693696737e-07,0.000162375802274471
Complex V,0.45,67.9185,9.02080602259131e-07,0.000148843032645869
Complex V,0.45,67.9185,9.71444267550891e-07,0.000136113439843434
Complex V,0.45,67.9185,1.04080793284265e-06,0.00012435544501511
Complex V,0.45,67.9185,1.11017159813441e-06,0.00011357449306035
Complex V,0.45,67.9185,1.17953526342617e-06,0.000100785031783233
Complex V,0.45,67.9185,1.29275055143368e-06,8.95740198956628e-05
Complex V,0.45,67.9185,1.40596583944119e-06,7.97812979464333e-05
Complex V,0.45,67.9185,1.5191811274487e-06,7.12287506270987e-05
Complex V,0.45,67.9185,1.63239641545621e-06,6.37560575836348e-05
Complex V,0.45,67.9185,1.74561170346373e-06,6.07448613562744e-05
Complex V,0.45,67.9185,1.99146385372603e-06,5.79099512718747e-05
Complex V,0.45,67.9185,2.23731600398833e-06,5.52413411496462e-05
Complex V,0.45,67.9185,2.48316815425064e-06,5.2729091781232e-05
Complex V,0.45,67.9185,2.72902030451294e-06,5.03638497893262e-05
Complex V,0.45,67.9185,2.97487245477525e-06,4.88037635815136e-05
Complex V,0.45,67.9185,3.47955056656131e-06,4.73076173365223e-05
Complex V,0.45,67.9185,3.98422867834737e-06,4.58728054575214e-05
Complex V,0.45,67.9185,4.48890679013343e-06,4.44968099443175e-05
Complex V,0.45,67.9185,4.99358490191949e-06,4.3177213268556e-05
Complex V,0.45,67.9185,5.49826301370555e-06,4.20588627025654e-05
Complex V,0.45,67.9185,6.82678126756533e-06,4.17313758542021e-05
Complex V,0.45,67.9185,8.15529952142512e-06,4.14074743099234e-05
Complex V,0.45,67.9185,9.48381777528491e-06,4.10871301775248e-05
Complex V,0.45,67.9185,1.08123360291447e-05,4.07703098576036e-05
Complex V,0.45,67.9185,1.21408542830045e-05,4.04881549466783e-05
Complex V,0.45,67.9185,1.61119667558821e-05,4.02087964100088e-05
Complex V,0.45,67.9185,1.73033004977454e-05,3.99322064329438e-05
Complex V,0.45,67.9185,1.84946342396087e-05,3.96583575682085e-05
Complex V,0.45,67.9185,1.9685967981472e-05,3.88528873877284e-05
Complex V,0.45,67.9185,2.0043368104031e-05,3.80711151661065e-05
Complex V,0.45,67.9185,2.040076822659e-05,3.731236427952e-05
Complex V,0.45,67.9185,2.06795158182553e-05,3.65759560187798e-05
Complex V,0.45,67.9185,2.07631400957549e-05,3.49607744685215e-05
Complex V,0.45,67.9185,2.08467643732544e-05,3.34529337636727e-05
Complex V,0.45,67.9185,2.0930388650754e-05,3.20454698997804e-05
Complex V,0.45,67.9185,2.09554759340039e-05,3.07316890895823e-05
Complex V,0.45,67.9185,2.09805632172538e-05,3.03144155625185e-05
Complex V,0.45,67.9185,2.10056505005037e-05,3.02773273650957e-05
Complex V,0.45,67.9185,2.10131766854786e-05,3.02403124701226e-05
Complex V,0.45,67.9185,2.10207028704536e-05,3.02033728363637e-05
Complex V,0.45,67.9185,2.10282290554286e-05,3.01665090902093e-05
Complex V,0.45,67.9185,2.1030486910921e-05,2.98020004817522e-05
Complex V,0.45,67.9185,2.10327447664135e-05,2.94449206911006e-05
Complex V,0.45,67.9185,2.1035002621906e-05,2.90951266271394e-05
Complex V,0.45,67.9185,2.10356799785538e-05,2.87524699773584e-05
Complex V,0.45,67.9185,2.10363573352015e-05,2.77653590324235e-05
Complex V,0.45,67.9185,2.10370346918493e-05,2.68373870700397e-05
Complex V,0.45,67.9185,2.1037712048497e-05,2.59651179688352e-05
Complex V,0.45,67.9185,2.10379152554913e-05,2.51452045376317e-05
Complex V,0.45,67.9185,2.10381184624857e-05,2.51445119783902e-05
Complex V,0.45,67.9185,2.103832166948e-05,2.51438193107801e-05
Complex V,0.45,67.9185,2.10383826315783e-05,2.51431266367586e-05
Complex V,0.45,67.9185,2.10384435936766e-05,2.51424339927804e-05
Complex V,0.45,67.9185,2.10385045557749e-05,2.514181064572e-05
Complex V,0.45,67.9185,2.10385655178732e-05,2.51411873299621e-05
Complex V,0.45,67.9185,2.10385838065027e-05,2.51405640448897e-05
Complex V,0.45,67.9185,2.10386020951322e-05,2.51399407901799e-05
Complex V,0.45,67.9185,2.10386203837616e-05,2.513989030775e-05
Complex V,0.45,67.9185,2.10386258703505e-05,2.51398398256749e-05
Complex V,0.45,67.9185,2.10386313569393e-05,2.51397893438229e-05
Complex V,0.45,67.9185,2.10386368435282e-05,2.51392845423985e-05
Complex V,0.45,67.9185,2.1038642330117e-05,2.51387797603902e-05
Complex V,0.45,67.9185,2.10386439760937e-05,2.51382749981593e-05
Complex V,0.45,67.9185,2.10386444698867e-05,2.51332290807913e-05
Complex V,0.45,67.9185,2.10386449636797e-05,2.51281851030164e-05
Complex V,0.45,67.9185,2.10386454574727e-05,2.51231431008128e-05
Complex V,0.45,67.9185,2.10386459512657e-05,2.50728928762277e-05
Complex V,0.45,67.9185,2.10386460994036e-05,2.50228352344083e-05
Complex V,0.45,67.9185,2.10386462475415e-05,2.49729730839798e-05
Complex V,0.5,75.465,0,0
Complex V,0.5,75.465,9.88731394267737e-08,4.09220016753508e-07
Complex V,0.5,75.465,1.07771721975183e-07,8.17734400389018e-07
Complex V,0.5,75.465,1.16670304523593e-07,1.22552937104602e-06
Complex V,0.5,75.465,1.25568887072003e-07,1.81238090723397e-06
Complex V,0.5,75.465,1.3149690323794e-07,2.39774741278453e-06
Complex V,0.5,75.465,1.37424919403877e-07,2.98162274312187e-06
Complex V,0.5,75.465,1.4131184104122e-07,4.3994490949701e-06
Complex V,0.5,75.465,1.45198762678563e-07,5.80858910431822e-06
Complex V,0.5,75.465,1.49085684315906e-07,7.20898344152694e-06
Complex V,0.5,75.465,1.50743385006969e-07,2.0494401432302e-05
Complex V,0.5,75.465,1.52401085698032e-07,3.29997999911101e-05
Complex V,0.5,75.465,1.54058786389096e-07,4.47513892226351e-05
Complex V,0.5,75.465,1.55716487080159e-07,4.95418801387981e-05
Complex V,0.5,75.465,1.62714477828822e-07,5.42341226230807e-05
Complex V,0.5,75.465,1.69712468577485e-07,5.88098840955838e-05
Complex V,0.5,75.465,1.76710459326149e-07,6.32644963292903e-05
Complex V,0.5,75.465,1.99135547896264e-07,8.90062553973756e-05
Complex V,0.5,75.465,2.21560636466379e-07,0.000110572830789866
Complex V,0.5,75.465,2.43985725036494e-07,0.000128520740072589
Complex V,0.5,75.465,2.66410813606609e-07,0.000143362761063524
Complex V,0.5,75.465,3.12647403776984e-07,0.00016256702384455
Complex V,0.5,75.465,3.58883993947359e-07,0.000175970202194024
Complex V,0.5,75.465,4.05120584117734e-07,0.000184881742912827
Complex V,0.5,75.465,4.51357174288109e-07,0.000190351186806205
Complex V,0.5,75.465,4.97593764458484e-07,0.000193770123043551
Complex V,0.5,75.465,5.64618398960261e-07,0.000192719326788305
Complex V,0.5,75.465,6.31643033462038e-07,0.000188958173136619
Complex V,0.5,75.465,6.98667667963816e-07,0.000183553710928965
Complex V,0.5,75.465,7.65692302465593e-07,0.000177176918445273
Complex V,0.5,75.465,8.3271693696737e-07,0.000163842782101434
Complex V,0.5,75.465,9.02080602259131e-07,0.000150440512238703
Complex V,0.5,75.465,9.71444267550891e-07,0.000137772447486626
Complex V,0.5,75.465,1.04080793284265e-06,0.000126033083455016
Complex V,0.5,75.465,1.11017159813441e-06,0.000115242381182503
Complex V,0.5,75.465,1.17953526342617e-06,0.000102355240772239
Complex V,0.5,75.465,1.29275055143368e-06,9.10406345338542e-05
Complex V,0.5,75.465,1.40596583944119e-06,8.11443044946756e-05
Complex V,0.5,75.465,1.5191811274487e-06,7.24904248513882e-05
Complex V,0.5,75.465,1.63239641545621e-06,6.49198679199129e-05
Complex V,0.5,75.465,1.74561170346373e-06,6.1874242008188e-05
Complex V,0.5,75.465,1.99146385372603e-06,5.9004936956475e-05
Complex V,0.5,75.465,2.23731600398833e-06,5.63021006724129e-05
Complex V,0.5,75.465,2.48316815425064e-06,5.55222193197745e-05
Complex V,0.5,75.465,2.72902030451294e-06,5.4756154911211e-05
Complex V,0.5,75.465,2.97487245477525e-06,5.40036659645918e-05
Complex V,0.5,75.465,3.47955056656131e-06,5.32645161796573e-05
Complex V,0.5,75.465,3.98422867834737e-06,5.2538470293187e-05
Complex V,0.5,75.465,4.48890679013343e-06,5.22257187333295e-05
Complex V,0.5,75.465,4.99358490191949e-06,5.19153917524001e-05
Complex V,0.5,75.465,5.49826301370555e-06,5.16074746664626e-05
Complex V,0.5,75.465,6.82678126756533e-06,5.13019506516675e-05
Complex V,0.5,75.465,8.15529952142512e-06,4.96479003529399e-05
Complex V,0.5,75.465,9.48381777528491e-06,4.80631048207585e-05
Complex V,0.5,75.465,1.08123360291447e-05,4.65454196939947e-05
Complex V,0.5,75.465,1.21408542830045e-05,4.1752797363118e-05
Complex V,0.5,75.465,1.61119667558821e-05,3.76108015508712e-05
Complex V,0.5,75.465,1.73033004977454e-05,3.64887332209923e-05
Complex V,0.5,75.465,1.84946342396087e-05,3.54161035057063e-05
Complex V,0.5,75.465,1.9685967981472e-05,3.43908689164013e-05
Complex V,0.5,75.465,2.0043368104031e-05,3.34110495207205e-05
Complex V,0.5,75.465,2.040076822659e-05,3.31108136001294e-05
Complex V,0.5,75.465,2.06795158182553e-05,3.28148334078624e-05
Complex V,0.5,75.465,2.07631400957549e-05,3.25230557240517e-05
Complex V,0.5,75.465,2.08467643732544e-05,3.22354257228342e-05
Complex V,0.5,75.465,2.0930388650754e-05,3.13966345439197e-05
Complex V,0.5,75.465,2.09554759340039e-05,3.059309904235e-05
Complex V,0.5,75.465,2.09805632172538e-05,2.98233828752953e-05
Complex V,0.5,75.465,2.10056505005037e-05,2.90860612553738e-05
Complex V,0.5,75.465,2.10131766854786e-05,2.77711494369053e-05
Complex V,0.5,75.465,2.10207028704536e-05,2.65591383224507e-05
Complex V,0.5,75.465,2.10282290554286e-05,2.54421242313358e-05
Complex V,0.5,75.465,2.1030486910921e-05,2.44126453199474e-05
Complex V,0.5,75.465,2.10327447664135e-05,2.33448256141101e-05
Complex V,0.5,75.465,2.1035002621906e-05,2.23711337855724e-05
Complex V,0.5,75.465,2.10356799785538e-05,2.14832951014529e-05
Complex V,0.5,75.465,2.10363573352015e-05,2.06737298942678e-05
Complex V,0.5,75.465,2.10370346918493e-05,2.06737245390777e-05
Complex V,0.5,75.465,2.1037712048497e-05,2.06737191812594e-05
Complex V,0.5,75.465,2.10379152554913e-05,2.06737138226548e-05
Complex V,0.5,75.465,2.10381184624857e-05,2.06737084639224e-05
Complex V,0.5,75.465,2.103832166948e-05,2.06737036410765e-05
Complex V,0.5,75.465,2.10383826315783e-05,2.06736988182527e-05
Complex V,0.5,75.465,2.10384435936766e-05,2.06736939954396e-05
Complex V,0.5,75.465,2.10385045557749e-05,2.0673689172631e-05
Complex V,0.5,75.465,2.10385655178732e-05,2.06736849105906e-05
Complex V,0.5,75.465,2.10385838065027e-05,2.06736806485524e-05
Complex V,0.5,75.465,2.10386020951322e-05,2.06736763865164e-05
Complex V,0.5,75.465,2.10386203837616e-05,2.06736337663421e-05
Complex V,0.5,75.465,2.10386258703505e-05,2.067359114638e-05
Complex V,0.5,75.465,2.10386313569393e-05,2.06735783604178e-05
Complex V,0.5,75.465,2.10386368435282e-05,2.06735655744763e-05
Complex V,0.5,75.465,2.1038642330117e-05,2.06735527885544e-05
Complex V,0.5,75.465,2.10386439760937e-05,2.06735493363578e-05
Complex V,0.5,75.465,2.10386444698867e-05,2.06735458841624e-05
Complex V,0.5,75.465,2.10386449636797e-05,2.06735424319686e-05
Complex V,0.5,75.465,2.10386454574727e-05,2.06735320753982e-05
Complex V,0.5,75.465,2.10386459512657e-05,2.06735217188404e-05
Complex V,0.5,75.465,2.10386460994036e-05,2.06735113622953e-05
Complex V,0.5,75.465,2.10386462475415e-05,2.06735020414153e-05
