complex,adjustment,param_value,time,ATP
Complex III,0.2,0.0183474,1.3149690323794e-07,1.80759445055882e-06
Complex III,0.2,0.0183474,1.37424919403877e-07,1.88947746263153e-06
Complex III,0.2,0.0183474,1.4131184104122e-07,1.93033029033401e-06
Complex III,0.2,0.0183474,1.45198762678563e-07,1.97117566396636e-06
Complex III,0.2,0.0183474,1.49085684315906e-07,2.00318024907258e-06
Complex III,0.2,0.0183474,1.50743385006969e-07,2.03518033617598e-06
Complex III,0.2,0.0183474,1.52401085698032e-07,2.06717595413825e-06
Complex III,0.2,0.0183474,1.54058786389096e-07,2.11568941101017e-06
Complex III,0.2,0.0183474,1.55716487080159e-07,2.16419324400684e-06
Complex III,0.2,0.0183474,1.62714477828822e-07,2.21268700773554e-06
Complex III,0.2,0.0183474,1.69712468577485e-07,2.26117054419493e-06
Complex III,0.2,0.0183474,1.76710459326149e-07,2.36443076057987e-06
Complex III,0.2,0.0183474,1.99135547896264e-07,2.46764443478659e-06
Complex III,0.2,0.0183474,2.21560636466379e-07,2.57081158413301e-06
Complex III,0.2,0.0183474,2.43985725036494e-07,2.67393222960235e-06
Complex III,0.2,0.0183474,2.66410813606609e-07,3.0169698434667e-06
Complex III,0.2,0.0183474,3.12647403776984e-07,3.35949276006307e-06
Complex III,0.2,0.0183474,3.58883993947359e-07,3.70150167825268e-06
Complex III,0.2,0.0183474,4.05120584117734e-07,4.04299729042811e-06
Complex III,0.2,0.0183474,4.51357174288109e-07,4.38398028846975e-06
Complex III,0.2,0.0183474,4.97593764458484e-07,4.92844221176156e-06
Complex III,0.2,0.0183474,5.64618398960261e-07,5.47159666825201e-06
Complex III,0.2,0.0183474,6.31643033462038e-07,6.01344648224187e-06
Complex III,0.2,0.0183474,6.98667667963816e-07,6.55399447124777e-06
Complex III,0.2,0.0183474,7.65692302465593e-07,7.09324344650127e-06
Complex III,0.2,0.0183474,8.3271693696737e-07,7.63119621341981e-06
Complex III,0.2,0.0183474,9.02080602259131e-07,8.69494555628856e-06
Complex III,0.2,0.0183474,9.71444267550891e-07,9.7536228578178e-06
Complex III,0.2,0.0183474,1.04080793284265e-06,1.08072498368552e-05
Complex III,0.2,0.0183474,1.11017159813441e-06,1.18558481201901e-05
Complex III,0.2,0.0183474,1.17953526342617e-06,1.26726466678915e-05
Complex III,0.2,0.0183474,1.29275055143368e-06,1.34863913487316e-05
Complex III,0.2,0.0183474,1.40596583944119e-06,1.42970923995812e-05
Complex III,0.2,0.0183474,1.5191811274487e-06,1.51047600240466e-05
Complex III,0.2,0.0183474,1.63239641545621e-06,1.59094043915527e-05
Complex III,0.2,0.0183474,1.74561170346373e-06,1.67110356374539e-05
Complex III,0.2,0.0183474,1.99146385372603e-06,1.93086900366584e-05
Complex III,0.2,0.0183474,2.23731600398833e-06,2.18746616820894e-05
Complex III,0.2,0.0183474,2.48316815425064e-06,2.44092843459722e-05
Complex III,0.2,0.0183474,2.72902030451294e-06,2.69129000916843e-05
Complex III,0.2,0.0183474,2.97487245477525e-06,2.91044726240175e-05
Complex III,0.2,0.0183474,3.47955056656131e-06,3.12710206133352e-05
Complex III,0.2,0.0183474,3.98422867834737e-06,3.34138030650495e-05
Complex III,0.2,0.0183474,4.48890679013343e-06,4.62510896973228e-05
Complex III,0.2,0.0183474,4.99358490191949e-06,5.82483251250286e-05
Complex III,0.2,0.0183474,5.49826301370555e-06,6.94392183521501e-05
Complex III,0.2,0.0183474,6.82678126756533e-06,9.27982482314515e-05
Complex III,0.2,0.0183474,8.15529952142512e-06,0.000112682551806552
Complex III,0.2,0.0183474,9.48381777528491e-06,0.000129426457831711
Complex III,0.2,0.0183474,1.08123360291447e-05,0.000143412658535392
Complex III,0.2,0.0183474,1.21408542830045e-05,0.000156153051778808
Complex III,0.2,0.0183474,1.61119667558821e-05,0.000159461557591662
Complex III,0.2,0.0183474,1.73033004977454e-05,0.000162555133047345
Complex III,0.2,0.0183474,1.84946342396087e-05,0.000165445046542277
Complex III,0.2,0.0183474,1.9685967981472e-05,0.000168141296116939
Complex III,0.2,0.0183474,2.0043368104031e-05,0.000168913827435869
Complex III,0.2,0.0183474,2.040076822659e-05,0.000169669979448034
Complex III,0.2,0.0183474,2.06795158182553e-05,0.000170409998132869
Complex III,0.2,0.0183474,2.07631400957549e-05,0.000171134128504147
Complex III,0.2,0.0183474,2.08467643732544e-05,0.000171348305449784
Complex III,0.2,0.0183474,2.0930388650754e-05,0.000171561079892977
Complex III,0.2,0.0183474,2.09554759340039e-05,0.000171728678734235
Complex III,0.2,0.0183474,2.09805632172538e-05,0.000171778787893402
Complex III,0.2,0.0183474,2.10056505005037e-05,0.000171828818514345
Complex III,0.2,0.0183474,2.10131766854786e-05,0.000171878770679604
Complex III,0.2,0.0183474,2.10207028704536e-05,0.000171893741042592
Complex III,0.2,0.0183474,2.10282290554286e-05,0.000171908704354145
Complex III,0.2,0.0183474,2.1030486910921e-05,0.000171913191972915
Complex III,0.2,0.0183474,2.10327447664135e-05,0.000171917678957322
Complex III,0.2,0.0183474,2.1035002621906e-05,0.000171922165307423
Complex III,0.2,0.0183474,2.10356799785538e-05,0.000171923511088773
Complex III,0.2,0.0183474,2.10363573352015e-05,0.000171924856813043
Complex III,0.2,0.0183474,2.10370346918493e-05,0.000171926202480234
Complex III,0.2,0.0183474,2.1037712048497e-05,0.000171927548090347
Complex III,0.2,0.0183474,2.10379152554913e-05,0.000171927951762251
Complex III,0.2,0.0183474,2.10381184624857e-05,0.000171928355429019
Complex III,0.2,0.0183474,2.103832166948e-05,0.00017192875909065
Complex III,0.2,0.0183474,2.10383826315783e-05,0.000171929162747144
Complex III,0.2,0.0183474,2.10384435936766e-05,0.000171929283843091
Complex III,0.2,0.0183474,2.10385045557749e-05,0.000171929320171784
Complex III,0.2,0.0183474,2.10385655178732e-05,0.000171929356500437
Complex III,0.2,0.0183474,2.10385838065027e-05,0.000171929392829047
Complex III,0.2,0.0183474,2.10386020951322e-05,0.000171929429157616
Complex III,0.2,0.0183474,2.10386203837616e-05,0.000171929440056179
Complex III,0.2,0.0183474,2.10386258703505e-05,0.000171929450954738
Complex III,0.2,0.0183474,2.10386313569393e-05,0.000171929454224305
Complex III,0.2,0.0183474,2.10386368435282e-05,0.000171929457493871
Complex III,0.2,0.0183474,2.1038642330117e-05,0.000171929460763437
Complex III,0.2,0.0183474,2.10386439760937e-05,0.000171929464033003
Complex III,0.2,0.0183474,2.10386444698867e-05,0.000171929467302569
Complex III,0.2,0.0183474,2.10386449636797e-05,0.000171929468283439
Complex III,0.2,0.0183474,2.10386454574727e-05,0.000171929468577699
Complex III,0.2,0.0183474,2.10386459512657e-05,0.00017192946887196
Complex III,0.2,0.0183474,2.10386460994036e-05,0.000171929469166221
Complex III,0.2,0.0183474,2.10386462475415e-05,0.000171929469460482
Complex III,0.25,0.02293425,0,0
Complex III,0.25,0.02293425,9.88731394267737e-08,1.3593344159552e-06
Complex III,0.25,0.02293425,1.07771721975183e-07,1.4815246244416e-06
Complex III,0.25,0.02293425,1.16670304523593e-07,1.60363669135922e-06
Complex III,0.25,0.02293425,1.25568887072003e-07,1.72568184478321e-06
Complex III,0.25,0.02293425,1.3149690323794e-07,1.80756925308272e-06
Complex III,0.25,0.02293425,1.37424919403877e-07,1.88942708554732e-06
Complex III,0.25,0.02293425,1.4131184104122e-07,1.93032699237519e-06
Complex III,0.25,0.02293425,1.45198762678563e-07,1.97121942846621e-06
Complex III,0.25,0.02293425,1.49085684315906e-07,2.00324669824716e-06
Complex III,0.25,0.02293425,1.50743385006969e-07,2.03526946359251e-06
Complex III,0.25,0.02293425,1.52401085698032e-07,2.06728775345019e-06
Complex III,0.25,0.02293425,1.54058786389096e-07,2.11583552680141e-06
Complex III,0.25,0.02293425,1.55716487080159e-07,2.16437366265212e-06
Complex III,0.25,0.02293425,1.62714477828822e-07,2.21290171498062e-06
Complex III,0.25,0.02293425,1.69712468577485e-07,2.26141952556304e-06
Complex III,0.25,0.02293425,1.76710459326149e-07,2.3644273137551e-06
Complex III,0.25,0.02293425,1.99135547896264e-07,2.4673887869374e-06
Complex III,0.25,0.02293425,2.21560636466379e-07,2.57030396233738e-06
Complex III,0.25,0.02293425,2.43985725036494e-07,2.67317286080336e-06
Complex III,0.25,0.02293425,2.66410813606609e-07,3.02369179977971e-06
Complex III,0.25,0.02293425,3.12647403776984e-07,3.37367334699291e-06
Complex III,0.25,0.02293425,3.58883993947359e-07,3.72311824788573e-06
Complex III,0.25,0.02293425,4.05120584117734e-07,4.07202724100685e-06
Complex III,0.25,0.02293425,4.51357174288109e-07,4.42040106442826e-06
Complex III,0.25,0.02293425,4.97593764458484e-07,4.96859683225032e-06
Complex III,0.25,0.02293425,5.64618398960261e-07,5.51546690230187e-06
Complex III,0.25,0.02293425,6.31643033462038e-07,6.06101415840175e-06
Complex III,0.25,0.02293425,6.98667667963816e-07,6.60524147734771e-06
Complex III,0.25,0.02293425,7.65692302465593e-07,7.14815172948222e-06
Complex III,0.25,0.02293425,8.3271693696737e-07,7.68974777918926e-06
Complex III,0.25,0.02293425,9.02080602259131e-07,8.79986875321945e-06
Complex III,0.25,0.02293425,9.71444267550891e-07,9.90446412423077e-06
Complex III,0.25,0.02293425,1.04080793284265e-06,1.10035585916328e-05
Complex III,0.25,0.02293425,1.11017159813441e-06,1.20971767455309e-05
Complex III,0.25,0.02293425,1.17953526342617e-06,1.31853430675479e-05
Complex III,0.25,0.02293425,1.29275055143368e-06,1.42680819314519e-05
Complex III,0.25,0.02293425,1.40596583944119e-06,1.45918488668932e-05
Complex III,0.25,0.02293425,1.5191811274487e-06,1.48624640699857e-05
Complex III,0.25,0.02293425,1.63239641545621e-06,1.5132739447023e-05
Complex III,0.25,0.02293425,1.74561170346373e-06,1.54026753801891e-05
Complex III,0.25,0.02293425,1.99146385372603e-06,1.56722722512479e-05
Complex III,0.25,0.02293425,2.23731600398833e-06,1.59415304415318e-05
Complex III,0.25,0.02293425,2.48316815425064e-06,1.64481611476412e-05
Complex III,0.25,0.02293425,2.72902030451294e-06,1.69535924157978e-05
Complex III,0.25,0.02293425,2.97487245477525e-06,1.74578267189092e-05
Complex III,0.25,0.02293425,3.47955056656131e-06,1.79608665894636e-05
Complex III,0.25,0.02293425,3.98422867834737e-06,1.95984269194078e-05
Complex III,0.25,0.02293425,4.48890679013343e-06,2.12233183065175e-05
Complex III,0.25,0.02293425,4.99358490191949e-06,2.28356256784236e-05
Complex III,0.25,0.02293425,5.49826301370555e-06,2.44354361842804e-05
Complex III,0.25,0.02293425,6.82678126756533e-06,2.71183712654256e-05
Complex III,0.25,0.02293425,8.15529952142512e-06,2.97660845908009e-05
Complex III,0.25,0.02293425,9.48381777528491e-06,3.23789825175459e-05
Complex III,0.25,0.02293425,1.08123360291447e-05,3.49574733824846e-05
Complex III,0.25,0.02293425,1.21408542830045e-05,3.9534544908735e-05
Complex III,0.25,0.02293425,1.61119667558821e-05,4.40027725007875e-05
Complex III,0.25,0.02293425,1.73033004977454e-05,4.83644131317396e-05
Complex III,0.25,0.02293425,1.84946342396087e-05,5.26217192829808e-05
Complex III,0.25,0.02293425,1.9685967981472e-05,6.36878104050565e-05
Complex III,0.25,0.02293425,2.0043368104031e-05,7.4042150366536e-05
Complex III,0.25,0.02293425,2.040076822659e-05,8.37237201515618e-05
Complex III,0.25,0.02293425,2.06795158182553e-05,9.27705695779041e-05
Complex III,0.25,0.02293425,2.07631400957549e-05,0.000115513466445655
Complex III,0.25,0.02293425,2.08467643732544e-05,0.000128036107809766
Complex III,0.25,0.02293425,2.0930388650754e-05,0.000136410982243352
Complex III,0.25,0.02293425,2.09554759340039e-05,0.00014210070999249
Complex III,0.25,0.02293425,2.09805632172538e-05,0.000146020006121185
Complex III,0.25,0.02293425,2.10056505005037e-05,0.000148736973518298
Complex III,0.25,0.02293425,2.10131766854786e-05,0.000150622442463476
Complex III,0.25,0.02293425,2.10207028704536e-05,0.000151926097714754
Complex III,0.25,0.02293425,2.10282290554286e-05,0.000152821186769618
Complex III,0.25,0.02293425,2.1030486910921e-05,0.000153425187951
Complex III,0.25,0.02293425,2.10327447664135e-05,0.000153833626930191
Complex III,0.25,0.02293425,2.1035002621906e-05,0.000154106239447309
Complex III,0.25,0.02293425,2.10356799785538e-05,0.000154287358441237
Complex III,0.25,0.02293425,2.10363573352015e-05,0.000154406101461796
Complex III,0.25,0.02293425,2.10370346918493e-05,0.000154485244341594
Complex III,0.25,0.02293425,2.1037712048497e-05,0.00015450896472079
Complex III,0.25,0.02293425,2.10379152554913e-05,0.000154532674732208
Complex III,0.25,0.02293425,2.10381184624857e-05,0.000154556374378049
Complex III,0.25,0.02293425,2.103832166948e-05,0.000154580063661164
Complex III,0.25,0.02293425,2.10383826315783e-05,0.000154590352705366
Complex III,0.25,0.02293425,2.10384435936766e-05,0.000154600639794254
Complex III,0.25,0.02293425,2.10385045557749e-05,0.000154610924928174
Complex III,0.25,0.02293425,2.10385655178732e-05,0.000154621208107436
Complex III,0.25,0.02293425,2.10385838065027e-05,0.000154631489332319
Complex III,0.25,0.02293425,2.10386020951322e-05,0.000154634573318721
Complex III,0.25,0.02293425,2.10386203837616e-05,0.000154635498480348
Complex III,0.25,0.02293425,2.10386258703505e-05,0.000154636423626147
Complex III,0.25,0.02293425,2.10386313569393e-05,0.00015463734875612
Complex III,0.25,0.02293425,2.10386368435282e-05,0.000154638273870265
Complex III,0.25,0.02293425,2.1038642330117e-05,0.000154638551401423
Complex III,0.25,0.02293425,2.10386439760937e-05,0.000154638828931156
Complex III,0.25,0.02293425,2.10386444698867e-05,0.000154638912189798
Complex III,0.25,0.02293425,2.10386449636797e-05,0.000154638995448312
Complex III,0.25,0.02293425,2.10386454574727e-05,0.000154639020425841
Complex III,0.25,0.02293425,2.10386459512657e-05,0.000154639045403359
Complex III,0.25,0.02293425,2.10386460994036e-05,0.000154639070380865
Complex III,0.25,0.02293425,2.10386462475415e-05,0.000154639095358359
Complex III,0.3,0.0275211,0,0
Complex III,0.3,0.0275211,9.88731394267737e-08,1.3593344159552e-06
Complex III,0.3,0.0275211,1.07771721975183e-07,1.4815246244416e-06
Complex III,0.3,0.0275211,1.16670304523593e-07,1.60363669135922e-06
Complex III,0.3,0.0275211,1.25568887072003e-07,1.72568184478321e-06
Complex III,0.3,0.0275211,1.3149690323794e-07,1.80754406514408e-06
Complex III,0.3,0.0275211,1.37424919403877e-07,1.88937672752586e-06
Complex III,0.3,0.0275211,1.4131184104122e-07,1.93032211617806e-06
Complex III,0.3,0.0275211,1.45198762678563e-07,1.97126001797815e-06
Complex III,0.3,0.0275211,1.49085684315906e-07,2.00330824765353e-06
Complex III,0.3,0.0275211,1.50743385006969e-07,2.03535196693912e-06
Complex III,0.3,0.0275211,1.52401085698032e-07,2.06739120486803e-06
Complex III,0.3,0.0275211,1.54058786389096e-07,2.11597017726646e-06
Complex III,0.3,0.0275211,1.55716487080159e-07,2.16453949977507e-06
Complex III,0.3,0.0275211,1.62714477828822e-07,2.21309872579534e-06
Complex III,0.3,0.0275211,1.69712468577485e-07,2.26164769689924e-06
Complex III,0.3,0.0275211,1.76710459326149e-07,2.36441802207908e-06
Complex III,0.3,0.0275211,1.99135547896264e-07,2.46714224544459e-06
Complex III,0.3,0.0275211,2.21560636466379e-07,2.56982038413822e-06
Complex III,0.3,0.0275211,2.43985725036494e-07,2.67245245888186e-06
Complex III,0.3,0.0275211,2.66410813606609e-07,3.03097501769979e-06
Complex III,0.3,0.0275211,3.12647403776984e-07,3.38893536358394e-06
Complex III,0.3,0.0275211,3.58883993947359e-07,3.74633429406182e-06
Complex III,0.3,0.0275211,4.05120584117734e-07,4.10317259928888e-06
Complex III,0.3,0.0275211,4.51357174288109e-07,4.45945106898121e-06
Complex III,0.3,0.0275211,4.97593764458484e-07,5.00000165870289e-06
Complex III,0.3,0.0275211,5.64618398960261e-07,5.53926302929084e-06
Complex III,0.3,0.0275211,6.31643033462038e-07,6.0772379466037e-06
Complex III,0.3,0.0275211,6.98667667963816e-07,6.61392916979148e-06
Complex III,0.3,0.0275211,7.65692302465593e-07,7.14933945190303e-06
Complex III,0.3,0.0275211,8.3271693696737e-07,7.68347154037646e-06
Complex III,0.3,0.0275211,9.02080602259131e-07,8.75075821884969e-06
Complex III,0.3,0.0275211,9.71444267550891e-07,9.81293774005864e-06
Complex III,0.3,0.0275211,1.04080793284265e-06,1.06853403801377e-05
Complex III,0.3,0.0275211,1.11017159813441e-06,1.15542946976524e-05
Complex III,0.3,0.0275211,1.17953526342617e-06,1.24198129238837e-05
Complex III,0.3,0.0275211,1.29275055143368e-06,1.32819072476908e-05
Complex III,0.3,0.0275211,1.40596583944119e-06,1.41405898143446e-05
Complex III,0.3,0.0275211,1.5191811274487e-06,1.63123957746244e-05
Complex III,0.3,0.0275211,1.63239641545621e-06,1.84623499119783e-05
Complex III,0.3,0.0275211,1.74561170346373e-06,2.05906430700525e-05
Complex III,0.3,0.0275211,1.99146385372603e-06,2.26974703946966e-05
Complex III,0.3,0.0275211,2.23731600398833e-06,2.59294795478297e-05
Complex III,0.3,0.0275211,2.48316815425064e-06,2.91108377080408e-05
Complex III,0.3,0.0275211,2.72902030451294e-06,3.22422447286954e-05
Complex III,0.3,0.0275211,2.97487245477525e-06,3.53244004993486e-05
Complex III,0.3,0.0275211,3.47955056656131e-06,4.07883448316027e-05
Complex III,0.3,0.0275211,3.98422867834737e-06,4.60967729117328e-05
Complex III,0.3,0.0275211,4.48890679013343e-06,5.12535423647591e-05
Complex III,0.3,0.0275211,4.99358490191949e-06,5.6262488318508e-05
Complex III,0.3,0.0275211,5.49826301370555e-06,6.10424101948411e-05
Complex III,0.3,0.0275211,6.82678126756533e-06,6.56867637207027e-05
Complex III,0.3,0.0275211,8.15529952142512e-06,7.01989161196661e-05
Complex III,0.3,0.0275211,9.48381777528491e-06,7.45821494743878e-05
Complex III,0.3,0.0275211,1.08123360291447e-05,0.000105513409046931
Complex III,0.3,0.0275211,1.21408542830045e-05,0.000122634869568568
Complex III,0.3,0.0275211,1.61119667558821e-05,0.000133510895679673
Complex III,0.3,0.0275211,1.73033004977454e-05,0.000140763211932658
Complex III,0.3,0.0275211,1.84946342396087e-05,0.000145717100966438
Complex III,0.3,0.0275211,1.9685967981472e-05,0.000149133749367637
Complex III,0.3,0.0275211,2.0043368104031e-05,0.000151502449399931
Complex III,0.3,0.0275211,2.040076822659e-05,0.000153143700232476
Complex III,0.3,0.0275211,2.06795158182553e-05,0.000154275593811456
Complex III,0.3,0.0275211,2.07631400957549e-05,0.0001550502767286
Complex III,0.3,0.0275211,2.08467643732544e-05,0.000155570699220487
Complex III,0.3,0.0275211,2.0930388650754e-05,0.000155922034592237
Complex III,0.3,0.0275211,2.09554759340039e-05,0.000156155861310669
Complex III,0.3,0.0275211,2.09805632172538e-05,0.00015631098454369
Complex III,0.3,0.0275211,2.10056505005037e-05,0.000156412587586543
Complex III,0.3,0.0275211,2.10131766854786e-05,0.00015648029357786
Complex III,0.3,0.0275211,2.10207028704536e-05,0.000156500588130071
Complex III,0.3,0.0275211,2.10282290554286e-05,0.000156520874729639
Complex III,0.3,0.0275211,2.1030486910921e-05,0.000156541153378066
Complex III,0.3,0.0275211,2.10327447664135e-05,0.000156561424077294
Complex III,0.3,0.0275211,2.1035002621906e-05,0.000156570226707895
Complex III,0.3,0.0275211,2.10356799785538e-05,0.000156579027839161
Complex III,0.3,0.0275211,2.10363573352015e-05,0.000156587827471329
Complex III,0.3,0.0275211,2.10370346918493e-05,0.00015659662560461
Complex III,0.3,0.0275211,2.1037712048497e-05,0.00015659926475234
Complex III,0.3,0.0275211,2.10379152554913e-05,0.000156601903765193
Complex III,0.3,0.0275211,2.10381184624857e-05,0.000156604542643172
Complex III,0.3,0.0275211,2.103832166948e-05,0.000156607181386284
Complex III,0.3,0.0275211,2.10383826315783e-05,0.000156609819994533
Complex III,0.3,0.0275211,2.10384435936766e-05,0.000156610745978304
Complex III,0.3,0.0275211,2.10385045557749e-05,0.000156611671945466
Complex III,0.3,0.0275211,2.10385655178732e-05,0.000156611949732376
Complex III,0.3,0.0275211,2.10385838065027e-05,0.000156612227517791
Complex III,0.3,0.0275211,2.10386020951322e-05,0.000156612505301711
Complex III,0.3,0.0275211,2.10386203837616e-05,0.000156612588636596
Complex III,0.3,0.0275211,2.10386258703505e-05,0.000156612671971346
Complex III,0.3,0.0275211,2.10386313569393e-05,0.000156612696971744
Complex III,0.3,0.0275211,2.10386368435282e-05,0.000156612721972131
Complex III,0.3,0.0275211,2.1038642330117e-05,0.000156612746972506
Complex III,0.3,0.0275211,2.10386439760937e-05,0.000156612754472616
Complex III,0.3,0.0275211,2.10386444698867e-05,0.000156612761972724
Complex III,0.3,0.0275211,2.10386449636797e-05,0.000156612764222757
Complex III,0.3,0.0275211,2.10386454574727e-05,0.000156612766472789
Complex III,0.3,0.0275211,2.10386459512657e-05,0.000156612768722821
Complex III,0.3,0.0275211,2.10386460994036e-05,0.000156612770972854
Complex III,0.3,0.0275211,2.10386462475415e-05,0.000156612771647863
Complex III,0.35,0.03210795,0,0
Complex III,0.35,0.03210795,9.88731394267737e-08,1.3593344159552e-06
Complex III,0.35,0.03210795,1.07771721975183e-07,1.4815246244416e-06
Complex III,0.35,0.03210795,1.16670304523593e-07,1.60363669135922e-06
Complex III,0.35,0.03210795,1.25568887072003e-07,1.72568184478321e-06
Complex III,0.35,0.03210795,1.3149690323794e-07,1.80751888673935e-06
Complex III,0.35,0.03210795,1.37424919403877e-07,1.88932638856006e-06
Complex III,0.35,0.03210795,1.4131184104122e-07,1.93031575521408e-06
Complex III,0.35,0.03210795,1.45198762678563e-07,1.97129761942062e-06
Complex III,0.35,0.03210795,1.49085684315906e-07,2.00336521278926e-06
Complex III,0.35,0.03210795,1.50743385006969e-07,2.0354282902575e-06
Complex III,0.35,0.03210795,1.52401085698032e-07,2.0674868809426e-06
Complex III,0.35,0.03210795,1.54058786389096e-07,2.11609427060176e-06
Complex III,0.35,0.03210795,1.55716487080159e-07,2.1646919990848e-06
Complex III,0.35,0.03210795,1.62714477828822e-07,2.21327961926381e-06
Complex III,0.35,0.03210795,1.69712468577485e-07,2.26185697252332e-06
Complex III,0.35,0.03210795,1.76710459326149e-07,2.36440399622127e-06
Complex III,0.35,0.03210795,1.99135547896264e-07,2.46690511813903e-06
Complex III,0.35,0.03210795,2.21560636466379e-07,2.56936035533923e-06
Complex III,0.35,0.03210795,2.43985725036494e-07,2.67176972842531e-06
Complex III,0.35,0.03210795,2.66410813606609e-07,3.03888505364798e-06
Complex III,0.35,0.03210795,3.12647403776984e-07,3.40541089367525e-06
Complex III,0.35,0.03210795,3.58883993947359e-07,3.77134810460273e-06
Complex III,0.35,0.03210795,4.05120584117734e-07,4.1366975346138e-06
Complex III,0.35,0.03210795,4.51357174288109e-07,4.50146003149185e-06
Complex III,0.35,0.03210795,4.97593764458484e-07,5.03542695371781e-06
Complex III,0.35,0.03210795,5.64618398960261e-07,5.56813561676538e-06
Complex III,0.35,0.03210795,6.31643033462038e-07,6.099588687714e-06
Complex III,0.35,0.03210795,6.98667667963816e-07,6.62978882719047e-06
Complex III,0.35,0.03210795,7.65692302465593e-07,7.15873869001502e-06
Complex III,0.35,0.03210795,8.3271693696737e-07,7.68644092568569e-06
Complex III,0.35,0.03210795,9.02080602259131e-07,8.69916489451588e-06
Complex III,0.35,0.03210795,9.71444267550891e-07,9.70729059058764e-06
Complex III,0.35,0.03210795,1.04080793284265e-06,1.00088344413766e-05
Complex III,0.35,0.03210795,1.11017159813441e-06,1.03099666405281e-05
Complex III,0.35,0.03210795,1.17953526342617e-06,1.06106876923511e-05
Complex III,0.35,0.03210795,1.29275055143368e-06,1.0910998100559e-05
Complex III,0.35,0.03210795,1.40596583944119e-06,1.12108983682504e-05
Complex III,0.35,0.03210795,1.5191811274487e-06,1.1510388997908e-05
Complex III,0.35,0.03210795,1.63239641545621e-06,1.19722702827698e-05
Complex III,0.35,0.03210795,1.74561170346373e-06,1.24331769134542e-05
Complex III,0.35,0.03210795,1.99146385372603e-06,1.28931107343746e-05
Complex III,0.35,0.03210795,2.23731600398833e-06,1.33520735863734e-05
Complex III,0.35,0.03210795,2.48316815425064e-06,1.38100673068124e-05
Complex III,0.35,0.03210795,2.72902030451294e-06,1.53850292631857e-05
Complex III,0.35,0.03210795,2.97487245477525e-06,1.69485216975892e-05
Complex III,0.35,0.03210795,3.47955056656131e-06,1.85006168057657e-05
Complex III,0.35,0.03210795,3.98422867834737e-06,2.00413889328115e-05
Complex III,0.35,0.03210795,4.48890679013343e-06,2.29324635729761e-05
Complex III,0.35,0.03210795,4.99358490191949e-06,2.57835890687188e-05
Complex III,0.35,0.03210795,5.49826301370555e-06,2.85952499087474e-05
Complex III,0.35,0.03210795,6.82678126756533e-06,3.13679342563077e-05
Complex III,0.35,0.03210795,8.15529952142512e-06,3.60085566846325e-05
Complex III,0.35,0.03210795,9.48381777528491e-06,4.05395622630603e-05
Complex III,0.35,0.03210795,1.08123360291447e-05,4.49632169589737e-05
Complex III,0.35,0.03210795,1.21408542830045e-05,4.92817783754187e-05
Complex III,0.35,0.03210795,1.61119667558821e-05,6.07181201605905e-05
Complex III,0.35,0.03210795,1.73033004977454e-05,7.14104197037329e-05
Complex III,0.35,0.03210795,1.84946342396087e-05,8.1399960370262e-05
Complex III,0.35,0.03210795,1.9685967981472e-05,9.07270290279761e-05
Complex III,0.35,0.03210795,2.0043368104031e-05,0.000118694003109303
Complex III,0.35,0.03210795,2.040076822659e-05,0.000129884928820768
Complex III,0.35,0.03210795,2.06795158182553e-05,0.00013976179024012
Complex III,0.35,0.03210795,2.07631400957549e-05,0.000144624425845441
Complex III,0.35,0.03210795,2.08467643732544e-05,0.00014828361116957
Complex III,0.35,0.03210795,2.0930388650754e-05,0.000150771254518776
Complex III,0.35,0.03210795,2.09554759340039e-05,0.000152498643900975
Complex III,0.35,0.03210795,2.09805632172538e-05,0.000153690075590228
Complex III,0.35,0.03210795,2.10056505005037e-05,0.000154505498235224
Complex III,0.35,0.03210795,2.10131766854786e-05,0.000155051670217205
Complex III,0.35,0.03210795,2.10207028704536e-05,0.000155421209650716
Complex III,0.35,0.03210795,2.10282290554286e-05,0.000155666623421717
Complex III,0.35,0.03210795,2.1030486910921e-05,0.000155829964177841
Complex III,0.35,0.03210795,2.10327447664135e-05,0.000155936752584882
Complex III,0.35,0.03210795,2.1035002621906e-05,0.000156008050239032
Complex III,0.35,0.03210795,2.10356799785538e-05,0.000156029420628154
Complex III,0.35,0.03210795,2.10363573352015e-05,0.000156050782298544
Complex III,0.35,0.03210795,2.10370346918493e-05,0.000156072135251925
Complex III,0.35,0.03210795,2.1037712048497e-05,0.000156093479490518
Complex III,0.35,0.03210795,2.10379152554913e-05,0.000156102733194025
Complex III,0.35,0.03210795,2.10381184624857e-05,0.000156111985259143
Complex III,0.35,0.03210795,2.103832166948e-05,0.000156121235686137
Complex III,0.35,0.03210795,2.10383826315783e-05,0.00015613048447525
Complex III,0.35,0.03210795,2.10384435936766e-05,0.000156133258792631
Complex III,0.35,0.03210795,2.10385045557749e-05,0.000156136032962626
Complex III,0.35,0.03210795,2.10385655178732e-05,0.000156138806985243
Complex III,0.35,0.03210795,2.10385838065027e-05,0.000156141580860487
Complex III,0.35,0.03210795,2.10386020951322e-05,0.000156144354588364
Complex III,0.35,0.03210795,2.10386203837616e-05,0.000156145330026874
Complex III,0.35,0.03210795,2.10386258703505e-05,0.000156146305447159
Complex III,0.35,0.03210795,2.10386313569393e-05,0.000156146598069691
Complex III,0.35,0.03210795,2.10386368435282e-05,0.000156146890690582
Complex III,0.35,0.03210795,2.1038642330117e-05,0.000156147183309833
