complex,adjustment,param_value,time,ATP
Complex I,0.35,0.1292305,2.10386459512657e-05,0.000154307639377626
Complex I,0.35,0.1292305,2.10386460994036e-05,0.000154307643322113
Complex I,0.35,0.1292305,2.10386462475415e-05,0.000154307647266599
Complex I,0.4,0.147692,0,0
Complex I,0.4,0.147692,9.88731394267737e-08,1.3593344159552e-06
Complex I,0.4,0.147692,1.07771721975183e-07,1.4815246244416e-06
Complex I,0.4,0.147692,1.16670304523593e-07,1.60363669135922e-06
Complex I,0.4,0.147692,1.25568887072003e-07,1.72568184478321e-06
Complex I,0.4,0.147692,1.3149690323794e-07,1.80724120843929e-06
Complex I,0.4,0.147692,1.37424919403877e-07,1.88877122839042e-06
Complex I,0.4,0.147692,1.4131184104122e-07,1.91322666100009e-06
Complex I,0.4,0.147692,1.45198762678563e-07,1.9376793369139e-06
Complex I,0.4,0.147692,1.49085684315906e-07,1.96212938384318e-06
Complex I,0.4,0.147692,1.50743385006969e-07,2.01665932154809e-06
Complex I,0.4,0.147692,1.52401085698032e-07,2.0330159604273e-06
Complex I,0.4,0.147692,1.54058786389096e-07,2.04937146020758e-06
Complex I,0.4,0.147692,1.55716487080159e-07,2.06572579998889e-06
Complex I,0.4,0.147692,1.62714477828822e-07,2.08207897399074e-06
Complex I,0.4,0.147692,1.69712468577485e-07,2.13218801749531e-06
Complex I,0.4,0.147692,1.76710459326149e-07,2.18228611066448e-06
Complex I,0.4,0.147692,1.99135547896264e-07,2.23237325587237e-06
Complex I,0.4,0.147692,2.21560636466379e-07,2.28244945544165e-06
Complex I,0.4,0.147692,2.43985725036494e-07,2.37865806888346e-06
Complex I,0.4,0.147692,2.66410813606609e-07,2.47482627787367e-06
Complex I,0.4,0.147692,3.12647403776984e-07,2.57095409742978e-06
Complex I,0.4,0.147692,3.58883993947359e-07,2.66704154284899e-06
Complex I,0.4,0.147692,4.05120584117734e-07,2.91654693853821e-06
Complex I,0.4,0.147692,4.51357174288109e-07,3.16578007235863e-06
Complex I,0.4,0.147692,4.97593764458484e-07,3.41474120487411e-06
Complex I,0.4,0.147692,5.64618398960261e-07,3.66343060358936e-06
Complex I,0.4,0.147692,6.31643033462038e-07,4.04111630382873e-06
Complex I,0.4,0.147692,6.98667667963816e-07,4.41817506202565e-06
Complex I,0.4,0.147692,7.65692302465593e-07,4.79460783335434e-06
Complex I,0.4,0.147692,8.3271693696737e-07,5.17041556258338e-06
Complex I,0.4,0.147692,9.02080602259131e-07,5.5455991842896e-06
Complex I,0.4,0.147692,9.71444267550891e-07,6.17173480160225e-06
Complex I,0.4,0.147692,1.04080793284265e-06,6.79613139680058e-06
Complex I,0.4,0.147692,1.11017159813441e-06,7.41879331115785e-06
Complex I,0.4,0.147692,1.17953526342617e-06,8.03972487570013e-06
Complex I,0.4,0.147692,1.29275055143368e-06,8.65893041071372e-06
Complex I,0.4,0.147692,1.40596583944119e-06,9.63454830516811e-06
Complex I,0.4,0.147692,1.5191811274487e-06,1.06058781780572e-05
Complex I,0.4,0.147692,1.63239641545621e-06,1.15729369474014e-05
Complex I,0.4,0.147692,1.74561170346373e-06,1.25357414656074e-05
Complex I,0.4,0.147692,1.99146385372603e-06,1.28835118279164e-05
Complex I,0.4,0.147692,2.23731600398833e-06,1.32307267948176e-05
Complex I,0.4,0.147692,2.48316815425064e-06,1.35773871613472e-05
Complex I,0.4,0.147692,2.72902030451294e-06,1.39234937214086e-05
Complex I,0.4,0.147692,2.97487245477525e-06,1.42690472677899e-05
Complex I,0.4,0.147692,3.47955056656131e-06,1.46140485921658e-05
Complex I,0.4,0.147692,3.98422867834737e-06,1.51109397110566e-05
Complex I,0.4,0.147692,4.48890679013343e-06,1.56066848634864e-05
Complex I,0.4,0.147692,4.99358490191949e-06,1.61012864164527e-05
Complex I,0.4,0.147692,5.49826301370555e-06,1.65947467319622e-05
Complex I,0.4,0.147692,6.82678126756533e-06,1.70870681671529e-05
Complex I,0.4,0.147692,8.15529952142512e-06,1.89182176264656e-05
Complex I,0.4,0.147692,9.48381777528491e-06,2.07335972785084e-05
Complex I,0.4,0.147692,1.08123360291447e-05,2.25333241979791e-05
Complex I,0.4,0.147692,1.21408542830045e-05,2.43175189571319e-05
Complex I,0.4,0.147692,1.61119667558821e-05,2.77434054439854e-05
Complex I,0.4,0.147692,1.73033004977454e-05,3.11118807435683e-05
Complex I,0.4,0.147692,1.84946342396087e-05,3.44237868576752e-05
Complex I,0.4,0.147692,1.9685967981472e-05,3.76799707073868e-05
Complex I,0.4,0.147692,2.0043368104031e-05,4.38499061146384e-05
Complex I,0.4,0.147692,2.040076822659e-05,4.98163293567565e-05
Complex I,0.4,0.147692,2.06795158182553e-05,5.5586728616822e-05
Complex I,0.4,0.147692,2.07631400957549e-05,7.11009997996871e-05
Complex I,0.4,0.147692,2.08467643732544e-05,8.52286892657901e-05
Complex I,0.4,0.147692,2.0930388650754e-05,9.80425271891331e-05
Complex I,0.4,0.147692,2.09554759340039e-05,0.000109636419083832
Complex I,0.4,0.147692,2.09805632172538e-05,0.000126805326176122
Complex I,0.4,0.147692,2.10056505005037e-05,0.00013763204398581
Complex I,0.4,0.147692,2.10131766854786e-05,0.000140607200503918
Complex I,0.4,0.147692,2.10207028704536e-05,0.000143463240200113
Complex I,0.4,0.147692,2.10282290554286e-05,0.000146203822416161
Complex I,0.4,0.147692,2.1030486910921e-05,0.000148832606915487
Complex I,0.4,0.147692,2.10327447664135e-05,0.000149599983989428
Complex I,0.4,0.147692,2.1035002621906e-05,0.00015035771576229
Complex I,0.4,0.147692,2.10356799785538e-05,0.000151105894081792
Complex I,0.4,0.147692,2.10363573352015e-05,0.000151844610680308
Complex I,0.4,0.147692,2.10370346918493e-05,0.000152064394304663
Complex I,0.4,0.147692,2.1037712048497e-05,0.000152283337028775
Complex I,0.4,0.147692,2.10379152554913e-05,0.000152348856233843
Complex I,0.4,0.147692,2.10381184624857e-05,0.000152414300042219
Complex I,0.4,0.147692,2.103832166948e-05,0.000152479668519595
Complex I,0.4,0.147692,2.10383826315783e-05,0.000152499264383078
Complex I,0.4,0.147692,2.10384435936766e-05,0.00015251885347444
Complex I,0.4,0.147692,2.10385045557749e-05,0.000152524728881549
Complex I,0.4,0.147692,2.10385655178732e-05,0.000152530603679374
Complex I,0.4,0.147692,2.10385838065027e-05,0.000152536477867963
Complex I,0.4,0.147692,2.10386020951322e-05,0.000152542351447362
Complex I,0.4,0.147692,2.10386203837616e-05,0.000152544113402397
Complex I,0.4,0.147692,2.10386258703505e-05,0.000152545875302611
Complex I,0.4,0.147692,2.10386313569393e-05,0.000152546403861985
Complex I,0.4,0.147692,2.10386368435282e-05,0.000152546932416426
Complex I,0.4,0.147692,2.1038642330117e-05,0.000152547460965932
Complex I,0.4,0.147692,2.10386439760937e-05,0.000152547619529822
Complex I,0.4,0.147692,2.10386444698867e-05,0.000152547778093268
Complex I,0.4,0.147692,2.10386449636797e-05,0.00015254793665627
Complex I,0.4,0.147692,2.10386454574727e-05,0.000152548095218828
Complex I,0.4,0.147692,2.10386459512657e-05,0.000152548142787508
Complex I,0.4,0.147692,2.10386460994036e-05,0.000152548190356149
Complex I,0.4,0.147692,2.10386462475415e-05,0.00015254823792475
Complex I,0.45,0.1661535,0,0
Complex I,0.45,0.1661535,9.88731394267737e-08,1.3593344159552e-06
Complex I,0.45,0.1661535,1.07771721975183e-07,1.4815246244416e-06
Complex I,0.45,0.1661535,1.16670304523593e-07,1.60363669135922e-06
Complex I,0.45,0.1661535,1.25568887072003e-07,1.72568184478321e-06
Complex I,0.45,0.1661535,1.3149690323794e-07,1.80721677413517e-06
Complex I,0.45,0.1661535,1.37424919403877e-07,1.88872237703572e-06
Complex I,0.45,0.1661535,1.4131184104122e-07,1.92847713950943e-06
Complex I,0.45,0.1661535,1.45198762678563e-07,1.96822483540917e-06
Complex I,0.45,0.1661535,1.49085684315906e-07,2.00007182548563e-06
Complex I,0.45,0.1661535,1.50743385006969e-07,2.03191436476656e-06
Complex I,0.45,0.1661535,1.52401085698032e-07,2.06375247933222e-06
Complex I,0.45,0.1661535,1.54058786389096e-07,2.11758211128242e-06
Complex I,0.45,0.1661535,1.55716487080159e-07,2.1713998134731e-06
Complex I,0.45,0.1661535,1.62714477828822e-07,2.2252050946942e-06
Complex I,0.45,0.1661535,1.69712468577485e-07,2.2789977810244e-06
Complex I,0.45,0.1661535,1.76710459326149e-07,2.38101186804207e-06
Complex I,0.45,0.1661535,1.99135547896264e-07,2.48298052392773e-06
Complex I,0.45,0.1661535,2.21560636466379e-07,2.58490376683082e-06
Complex I,0.45,0.1661535,2.43985725036494e-07,2.6867816172642e-06
Complex I,0.45,0.1661535,2.66410813606609e-07,2.98414781891003e-06
Complex I,0.45,0.1661535,3.12647403776984e-07,3.28112724535888e-06
Complex I,0.45,0.1661535,3.58883993947359e-07,3.57772033746377e-06
Complex I,0.45,0.1661535,4.05120584117734e-07,3.87392754809357e-06
Complex I,0.45,0.1661535,4.51357174288109e-07,4.30648276911219e-06
Complex I,0.45,0.1661535,4.97593764458484e-07,4.73821478700209e-06
Complex I,0.45,0.1661535,5.64618398960261e-07,5.16912504185586e-06
Complex I,0.45,0.1661535,6.31643033462038e-07,5.5992149566961e-06
Complex I,0.45,0.1661535,6.98667667963816e-07,6.0284859378131e-06
Complex I,0.45,0.1661535,7.65692302465593e-07,6.76003889526123e-06
Complex I,0.45,0.1661535,8.3271693696737e-07,7.48921224012741e-06
Complex I,0.45,0.1661535,9.02080602259131e-07,8.2160129283392e-06
Complex I,0.45,0.1661535,9.71444267550891e-07,8.94044789643444e-06
Complex I,0.45,0.1661535,1.04080793284265e-06,9.66252406080824e-06
Complex I,0.45,0.1661535,1.11017159813441e-06,1.10145677325175e-05
Complex I,0.45,0.1661535,1.17953526342617e-06,1.23583333865962e-05
Complex I,0.45,0.1661535,1.29275055143368e-06,1.36938665103042e-05
Complex I,0.45,0.1661535,1.40596583944119e-06,1.50212123345398e-05
Complex I,0.45,0.1661535,1.5191811274487e-06,1.63404158417591e-05
Complex I,0.45,0.1661535,1.63239641545621e-06,1.73444629408694e-05
Complex I,0.45,0.1661535,1.74561170346373e-06,1.83432127832445e-05
Complex I,0.45,0.1661535,1.99146385372603e-06,1.93371747757009e-05
Complex I,0.45,0.1661535,2.23731600398833e-06,2.15086515022293e-05
Complex I,0.45,0.1661535,2.48316815425064e-06,2.3658616980254e-05
Complex I,0.45,0.1661535,2.72902030451294e-06,2.57866101283919e-05
Complex I,0.45,0.1661535,2.97487245477525e-06,2.78925928527673e-05
Complex I,0.45,0.1661535,3.47955056656131e-06,3.19795609469822e-05
Complex I,0.45,0.1661535,3.98422867834737e-06,3.59830322404492e-05
Complex I,0.45,0.1661535,4.48890679013343e-06,3.99045892931423e-05
Complex I,0.45,0.1661535,4.99358490191949e-06,4.37457894957116e-05
Complex I,0.45,0.1661535,5.49826301370555e-06,4.75081048887244e-05
Complex I,0.45,0.1661535,6.82678126756533e-06,5.52058420269692e-05
Complex I,0.45,0.1661535,8.15529952142512e-06,6.2571054048463e-05
Complex I,0.45,0.1661535,9.48381777528491e-06,6.96160007574823e-05
Complex I,0.45,0.1661535,1.08123360291447e-05,7.63528557861975e-05
Complex I,0.45,0.1661535,1.21408542830045e-05,0.000105967903433385
Complex I,0.45,0.1661535,1.61119667558821e-05,0.000120476706275052
Complex I,0.45,0.1661535,1.73033004977454e-05,0.000130314816208573
Complex I,0.45,0.1661535,1.84946342396087e-05,0.000136924823314046
Complex I,0.45,0.1661535,1.9685967981472e-05,0.000141471611853987
Complex I,0.45,0.1661535,2.0043368104031e-05,0.000144621186232703
Complex I,0.45,0.1661535,2.040076822659e-05,0.000146807867448133
Complex I,0.45,0.1661535,2.06795158182553e-05,0.000148321607883417
Complex I,0.45,0.1661535,2.07631400957549e-05,0.000149362697526315
Complex I,0.45,0.1661535,2.08467643732544e-05,0.000150066381333269
Complex I,0.45,0.1661535,2.0930388650754e-05,0.00015054321967204
Complex I,0.45,0.1661535,2.09554759340039e-05,0.000150861889772987
Complex I,0.45,0.1661535,2.09805632172538e-05,0.000151074045596958
Complex I,0.45,0.1661535,2.10056505005037e-05,0.000151213196045092
Complex I,0.45,0.1661535,2.10131766854786e-05,0.000151305990834938
Complex I,0.45,0.1661535,2.10207028704536e-05,0.000151333800472197
Complex I,0.45,0.1661535,2.10282290554286e-05,0.000151361596831176
Complex I,0.45,0.1661535,2.1030486910921e-05,0.000151389379915
Complex I,0.45,0.1661535,2.10327447664135e-05,0.000151417149727705
Complex I,0.45,0.1661535,2.1035002621906e-05,0.000151429208090147
Complex I,0.45,0.1661535,2.10356799785538e-05,0.000151441263949705
Complex I,0.45,0.1661535,2.10363573352015e-05,0.000151453317306866
Complex I,0.45,0.1661535,2.10370346918493e-05,0.000151465368162069
Complex I,0.45,0.1661535,2.1037712048497e-05,0.000151477416515712
Complex I,0.45,0.1661535,2.10379152554913e-05,0.000151481030534058
Complex I,0.45,0.1661535,2.10381184624857e-05,0.000151482114695668
Complex I,0.45,0.1661535,2.103832166948e-05,0.000151483198837019
Complex I,0.45,0.1661535,2.10383826315783e-05,0.000151484282958112
Complex I,0.45,0.1661535,2.10384435936766e-05,0.000151485367058948
Complex I,0.45,0.1661535,2.10385045557749e-05,0.000151485692285248
Complex I,0.45,0.1661535,2.10385655178732e-05,0.000151486017509725
Complex I,0.45,0.1661535,2.10385838065027e-05,0.000151486342732379
Complex I,0.45,0.1661535,2.10386020951322e-05,0.00015148644029882
Complex I,0.45,0.1661535,2.10386203837616e-05,0.000151486537865097
Complex I,0.45,0.1661535,2.10386258703505e-05,0.000151486635431209
Complex I,0.45,0.1661535,2.10386313569393e-05,0.000151486664701011
Complex I,0.45,0.1661535,2.10386368435282e-05,0.000151486693970798
Complex I,0.45,0.1661535,2.1038642330117e-05,0.00015148672324057
Complex I,0.45,0.1661535,2.10386439760937e-05,0.000151486732021499
Complex I,0.45,0.1661535,2.10386444698867e-05,0.000151486740802427
Complex I,0.45,0.1661535,2.10386449636797e-05,0.000151486749583353
Complex I,0.45,0.1661535,2.10386454574727e-05,0.00015148675221763
Complex I,0.45,0.1661535,2.10386459512657e-05,0.000151486753007914
Complex I,0.45,0.1661535,2.10386460994036e-05,0.000151486753798197
Complex I,0.45,0.1661535,2.10386462475415e-05,0.00015148675458848
Complex I,0.5,0.184615,0,0
Complex I,0.5,0.184615,9.88731394267737e-08,1.3593344159552e-06
Complex I,0.5,0.184615,1.07771721975183e-07,1.4815246244416e-06
Complex I,0.5,0.184615,1.16670304523593e-07,1.60363669135922e-06
Complex I,0.5,0.184615,1.25568887072003e-07,1.72568184478321e-06
Complex I,0.5,0.184615,1.3149690323794e-07,1.8071924323098e-06
Complex I,0.5,0.184615,1.37424919403877e-07,1.88867371056818e-06
Complex I,0.5,0.184615,1.4131184104122e-07,1.93012849160182e-06
Complex I,0.5,0.184615,1.45198762678563e-07,1.97157560441252e-06
Complex I,0.5,0.184615,1.49085684315906e-07,2.00379299232046e-06
Complex I,0.5,0.184615,1.50743385006969e-07,2.03600582117826e-06
Complex I,0.5,0.184615,1.52401085698032e-07,2.06821412110049e-06
Complex I,0.5,0.184615,1.54058786389096e-07,2.11703233776806e-06
Complex I,0.5,0.184615,1.55716487080159e-07,2.16584080943754e-06
Complex I,0.5,0.184615,1.62714477828822e-07,2.21463908496409e-06
Complex I,0.5,0.184615,1.69712468577485e-07,2.26342700430731e-06
Complex I,0.5,0.184615,1.76710459326149e-07,2.36404460371089e-06
Complex I,0.5,0.184615,1.99135547896264e-07,2.46461801167508e-06
Complex I,0.5,0.184615,2.21560636466379e-07,2.56514724457804e-06
Complex I,0.5,0.184615,2.43985725036494e-07,2.66563232201762e-06
Complex I,0.5,0.184615,2.66410813606609e-07,3.06374236629518e-06
Complex I,0.5,0.184615,3.12647403776984e-07,3.46115919815634e-06
Complex I,0.5,0.184615,3.58883993947359e-07,3.8578839086155e-06
Complex I,0.5,0.184615,4.05120584117734e-07,4.25391757839065e-06
Complex I,0.5,0.184615,4.51357174288109e-07,4.6492612881258e-06
Complex I,0.5,0.184615,4.97593764458484e-07,5.20066539756243e-06
Complex I,0.5,0.184615,5.64618398960261e-07,5.75072675180094e-06
Complex I,0.5,0.184615,6.31643033462038e-07,6.2994482918952e-06
Complex I,0.5,0.184615,6.98667667963816e-07,6.84683295184215e-06
Complex I,0.5,0.184615,7.65692302465593e-07,7.39288365902723e-06
Complex I,0.5,0.184615,8.3271693696737e-07,8.23164762820317e-06
Complex I,0.5,0.184615,9.02080602259131e-07,9.06726248704777e-06
Complex I,0.5,0.184615,9.71444267550891e-07,9.89973857736213e-06
Complex I,0.5,0.184615,1.04080793284265e-06,1.07290864499983e-05
Complex I,0.5,0.184615,1.11017159813441e-06,1.16089066868789e-05
Complex I,0.5,0.184615,1.17953526342617e-06,1.24852028009362e-05
Complex I,0.5,0.184615,1.29275055143368e-06,1.33579879732959e-05
Complex I,0.5,0.184615,1.40596583944119e-06,1.42272750955785e-05
Complex I,0.5,0.184615,1.5191811274487e-06,1.50930767695663e-05
Complex I,0.5,0.184615,1.63239641545621e-06,1.93107097764122e-05
Complex I,0.5,0.184615,1.74561170346373e-06,2.34454753309895e-05
Complex I,0.5,0.184615,1.99146385372603e-06,2.74987718149104e-05
Complex I,0.5,0.184615,2.23731600398833e-06,3.14720320892286e-05
Complex I,0.5,0.184615,2.48316815425064e-06,3.62143334451251e-05
Complex I,0.5,0.184615,2.72902030451294e-06,4.08419490153508e-05
Complex I,0.5,0.184615,2.97487245477525e-06,4.53574208070798e-05
Complex I,0.5,0.184615,3.47955056656131e-06,4.97631972282034e-05
Complex I,0.5,0.184615,3.98422867834737e-06,5.40616372894425e-05
Complex I,0.5,0.184615,4.48890679013343e-06,6.3501941310789e-05
Complex I,0.5,0.184615,4.99358490191949e-06,7.24199994483099e-05
Complex I,0.5,0.184615,5.49826301370555e-06,8.08403372096851e-05
Complex I,0.5,0.184615,6.82678126756533e-06,8.87870940207641e-05
Complex I,0.5,0.184615,8.15529952142512e-06,0.000120194809129467
Complex I,0.5,0.184615,9.48381777528491e-06,0.000127952780264667
Complex I,0.5,0.184615,1.08123360291447e-05,0.000135073868211693
Complex I,0.5,0.184615,1.21408542830045e-05,0.000141601710151332
Complex I,0.5,0.184615,1.61119667558821e-05,0.000147574965501872
Complex I,0.5,0.184615,1.73033004977454e-05,0.00015094490443819
Complex I,0.5,0.184615,1.84946342396087e-05,0.000153354252921429
Complex I,0.5,0.184615,1.9685967981472e-05,0.000155020068350418
Complex I,0.5,0.184615,2.0043368104031e-05,0.000156169260352876
Complex I,0.5,0.184615,2.040076822659e-05,0.000156955912626036
Complex I,0.5,0.184615,2.06795158182553e-05,0.000157483143514499
Complex I,0.5,0.184615,2.07631400957549e-05,0.000157839872500284
Complex I,0.5,0.184615,2.08467643732544e-05,0.000158076909236308
Complex I,0.5,0.184615,2.0930388650754e-05,0.000158234658975884
Complex I,0.5,0.184615,2.09554759340039e-05,0.000158337838600156
Complex I,0.5,0.184615,2.09805632172538e-05,0.000158406713701735
Complex I,0.5,0.184615,2.10056505005037e-05,0.000158427357511683
Complex I,0.5,0.184615,2.10131766854786e-05,0.000158447992689052
Complex I,0.5,0.184615,2.10207028704536e-05,0.000158468619235569
Complex I,0.5,0.184615,2.10282290554286e-05,0.000158489237153463
Complex I,0.5,0.184615,2.1030486910921e-05,0.000158498179493965
Complex I,0.5,0.184615,2.10327447664135e-05,0.00015850712021098
Complex I,0.5,0.184615,2.1035002621906e-05,0.000158516059304775
Complex I,0.5,0.184615,2.10356799785538e-05,0.000158524996775592
Complex I,0.5,0.184615,2.10363573352015e-05,0.00015853393262365
Complex I,0.5,0.184615,2.10370346918493e-05,0.000158536613061661
Complex I,0.5,0.184615,2.1037712048497e-05,0.00015853741716459
Complex I,0.5,0.184615,2.10379152554913e-05,0.000158538221254376
Complex I,0.5,0.184615,2.10381184624857e-05,0.000158539025331021
Complex I,0.5,0.184615,2.103832166948e-05,0.000158539266551452
Complex I,0.5,0.184615,2.10383826315783e-05,0.0001585395077707
Complex I,0.5,0.184615,2.10384435936766e-05,0.000158539748988765
Complex I,0.5,0.184615,2.10385045557749e-05,0.000158539990205648
Complex I,0.5,0.184615,2.10385655178732e-05,0.000158540062570482
Complex I,0.5,0.184615,2.10385838065027e-05,0.000158540134935209
Complex I,0.5,0.184615,2.10386020951322e-05,0.000158540207299831
Complex I,0.5,0.184615,2.10386203837616e-05,0.000158540279664345
Complex I,0.5,0.184615,2.10386258703505e-05,0.000158540352028754
Complex I,0.5,0.184615,2.10386313569393e-05,0.000158540377619554
Complex I,0.5,0.184615,2.10386368435282e-05,0.00015854040321034
Complex I,0.5,0.184615,2.1038642330117e-05,0.000158540410887574
Complex I,0.5,0.184615,2.10386439760937e-05,0.000158540418564806
Complex I,0.5,0.184615,2.10386444698867e-05,0.000158540420867975
Complex I,0.5,0.184615,2.10386449636797e-05,0.000158540423171145
Complex I,0.5,0.184615,2.10386454574727e-05,0.000158540423862096
Complex I,0.5,0.184615,2.10386459512657e-05,0.000158540424553046
Complex I,0.5,0.184615,2.10386460994036e-05,0.000158540424760332
Complex I,0.5,0.184615,2.10386462475415e-05,0.000158540424967617
